date,day,actual time,to_minutes,slot,car1,bus1 ,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,holiday
27/08/2017,Sunday,12:55:17,775.2833333,5,11,26,26,56,60,59,20,44,22,46,27,52,40,59,34,61,Y
03/09/2017,Sunday,12:01:56,721.9333333,5,12,26,27,45,48,64,21,46,21,52,29,52,41,64,34,51,Y
03/09/2017,Sunday,12:09:36,729.6,5,12,26,27,45,53,69,22,40,21,48,30,52,43,68,33,51,Y
03/09/2017,Sunday,12:17:17,737.2833333,5,11,26,27,55,50,53,23,40,21,48,30,52,42,65,34,51,Y
03/09/2017,Sunday,12:24:57,744.95,5,12,26,28,56,51,59,23,46,21,52,31,52,42,65,34,57,Y
03/09/2017,Sunday,12:32:37,752.6166667,5,12,26,27,57,51,63,21,46,21,52,35,52,41,59,37,57,Y
03/09/2017,Sunday,12:40:18,760.3,5,12,26,27,51,54,64,21,46,22,48,31,52,46,59,37,62,Y
03/09/2017,Sunday,12:47:58,767.9666667,5,12,26,26,51,50,63,21,40,21,48,34,52,45,59,33,62,Y
03/09/2017,Sunday,12:55:39,775.65,5,12,26,26,56,53,59,22,46,21,48,35,52,42,59,32,61,Y
17/09/2017,Sunday,12:12:53,732.8833333,5,11,24,26,39,50,59,19,40,21,40,27,52,42,71,30,51,Y
17/09/2017,Sunday,12:20:33,740.55,5,10,22,26,44,49,69,20,40,21,43,26,52,42,65,31,51,Y
17/09/2017,Sunday,12:30:42,750.7,5,11,22,26,40,49,69,20,40,22,43,26,52,41,94,31,57,Y
24/09/2017,Sunday,12:05:34,725.5666667,5,11,24,27,39,52,59,20,42,20,42,30,66,51,89,30,66,Y
24/09/2017,Sunday,12:13:12,733.2,5,11,22,26,44,52,69,20,40,21,43,30,66,49,89,30,69,Y
24/09/2017,Sunday,12:23:10,743.1666667,5,12,22,26,40,51,69,21,42,21,46,29,66,50,89,30,68,Y
24/09/2017,Sunday,12:30:57,750.95,5,12,22,26,40,54,72,21,42,21,42,31,66,50,84,30,68,Y
24/09/2017,Sunday,12:38:37,758.6166667,5,11,22,26,40,56,69,20,42,21,42,28,66,48,89,31,68,Y
24/09/2017,Sunday,12:46:18,766.3,5,11,24,26,44,53,69,21,42,20,42,28,66,46,89,30,73,Y
24/09/2017,Sunday,12:53:53,773.8833333,5,12,24,26,40,53,64,20,42,21,46,29,66,50,89,30,73,Y
