date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
19:42:37,20:37:28,1237.466667,13,17,41,98,55,40,51,78,50,N
19:42:37,20:43:46,1243.766667,13,17,40,96,54,40,49,78,48,N
19:42:37,20:49:55,1249.916667,13,17,41,96,53,40,48,77,47,N
27:42:37,20:04:51,1204.85,13,22,43,92,52,42,79,74,57,N
27:42:37,20:14:24,1214.4,13,21,42,89,58,41,76,75,56,N
27:42:37,20:20:34,1220.566667,13,22,42,89,51,41,69,77,55,N
27:42:37,20:26:45,1226.75,13,20,42,90,52,40,68,78,55,N
27:42:37,20:32:56,1232.933333,13,19,42,103,54,39,67,79,55,N
27:42:37,20:39:05,1239.083333,13,19,42,103,58,39,60,78,52,N
27:42:37,20:45:22,1245.366667,13,18,41,87,52,40,58,79,50,N
27:42:37,20:51:34,1251.566667,13,18,40,86,54,40,57,79,48,N
27:42:37,20:57:54,1257.9,13,18,40,101,53,39,56,78,47,N
20:42:37,20:04:53,1204.883333,13,22,43,89,53,39,75,75,57,N
20:42:37,20:11:05,1211.083333,13,21,43,88,53,44,63,76,56,N
20:42:37,20:17:16,1217.266667,13,20,43,87,52,44,63,79,56,N
20:42:37,20:23:29,1223.483333,13,20,42,86,53,43,62,79,55,N
20:42:37,20:29:38,1229.633333,13,19,42,89,53,41,62,79,55,N
20:42:37,20:35:47,1235.783333,13,19,41,88,53,40,62,78,53,N
20:42:37,20:42:03,1242.05,13,18,41,87,56,42,57,78,51,N
20:42:37,20:48:16,1248.266667,13,18,41,84,53,42,56,76,50,N
20:42:37,20:54:21,1254.35,13,18,41,84,52,39,56,76,48,N
21:42:37,20:06:38,1206.633333,13,21,46,108,60,42,72,73,57,N
21:42:37,20:12:44,1212.733333,13,20,45,91,52,41,71,74,56,N
21:42:37,20:19:00,1219,13,20,44,93,58,39,69,74,55,N
21:42:37,20:25:23,1225.383333,13,19,43,92,58,40,59,75,54,N
21:42:37,20:31:35,1231.583333,13,19,42,90,51,39,62,75,51,N
21:42:37,20:37:52,1237.866667,13,19,42,90,51,40,58,76,49,N
21:42:37,20:44:05,1244.083333,13,18,40,91,50,38,57,77,48,N
21:42:37,20:50:22,1250.366667,13,18,40,91,50,38,56,76,48,N
21:42:37,20:56:36,1256.6,13,18,40,90,49,38,55,74,47,N
14:42:37,20:03:57,1203.95,13,21,46,117,59,44,75,75,57,N
14:42:37,20:09:00,1209,13,20,45,115,60,40,75,74,55,N
14:42:37,20:14:07,1214.116667,13,20,45,117,59,41,74,74,54,N
14:42:37,20:19:10,1219.166667,13,20,44,114,58,42,73,75,54,N
14:42:37,20:24:19,1224.316667,13,19,43,113,57,42,60,72,52,N
14:42:37,20:29:27,1229.45,13,19,43,113,57,41,66,75,51,N
14:42:37,20:34:34,1234.566667,13,19,42,109,56,41,65,74,50,N
14:42:37,20:39:41,1239.683333,13,18,41,112,55,41,65,76,49,N
14:42:37,20:44:50,1244.833333,13,18,40,111,54,41,61,77,48,N
14:42:37,20:49:57,1249.95,13,18,40,110,53,40,60,76,48,N
14:42:37,20:55:05,1255.083333,13,18,40,104,52,39,57,76,47,N
21:42:37,20:06:38,1206.633333,13,21,46,108,60,42,72,73,57,N
21:42:37,20:12:44,1212.733333,13,20,45,91,52,41,71,74,56,N
21:42:37,20:19:00,1219,13,20,44,93,58,39,69,74,55,N
21:42:37,20:25:23,1225.383333,13,19,43,92,58,40,59,75,54,N
21:42:37,20:31:35,1231.583333,13,19,42,90,51,39,62,75,51,N
21:42:37,20:37:52,1237.866667,13,19,42,90,51,40,58,76,49,N
21:42:37,20:44:05,1244.083333,13,18,40,91,50,38,57,77,48,N
21:42:37,20:50:22,1250.366667,13,18,40,91,50,38,56,76,48,N
21:42:37,20:56:36,1256.6,13,18,40,90,49,38,55,74,47,N
28:42:37,20:03:28,1203.466667,13,21,47,110,63,42,72,75,57,N
28:42:37,20:09:38,1209.633333,13,20,46,94,62,41,75,75,55,N
28:42:37,20:15:51,1215.85,13,20,45,106,60,39,74,74,54,N
28:42:37,20:22:02,1222.033333,13,19,43,107,60,39,69,75,53,N
28:42:37,20:28:13,1228.216667,13,19,43,105,58,39,66,76,52,N
28:42:37,20:34:25,1234.416667,13,19,42,104,58,39,67,75,51,N
28:42:37,20:40:36,1240.6,13,18,41,102,55,39,66,79,49,N
28:42:37,20:46:52,1246.866667,13,18,40,101,54,39,61,78,48,N
28:42:37,20:53:06,1253.1,13,18,40,100,54,38,59,76,48,N
28:42:37,20:59:15,1259.25,13,18,41,90,53,38,56,76,47,N
22:42:37,20:02:39,1202.65,13,23,45,96,49,42,76,76,56,N
22:42:37,20:08:49,1208.816667,13,22,44,114,49,43,74,77,55,N
22:42:37,20:14:59,1214.983333,13,22,43,111,49,43,73,78,55,N
22:42:37,20:21:14,1221.233333,13,21,43,95,48,41,72,80,54,N
22:42:37,20:27:25,1227.416667,13,21,43,91,48,41,73,80,53,N
22:42:37,20:33:32,1233.533333,13,21,43,92,48,40,72,79,53,N
22:42:37,20:39:45,1239.75,13,20,43,90,51,43,72,78,51,N
22:42:37,20:46:01,1246.016667,13,20,43,90,48,40,70,79,49,N
22:42:37,20:52:12,1252.2,13,21,43,89,47,40,72,80,48,N
22:42:37,20:58:22,1258.366667,13,21,42,80,46,39,68,81,48,N
15:42:37,20:01:52,1201.866667,13,23,45,97,54,45,84,77,57,N
15:42:37,20:07:00,1207,13,23,44,97,53,45,72,77,55,N
15:42:37,20:12:05,1212.083333,13,22,44,95,53,45,75,76,55,N
15:42:37,20:17:14,1217.233333,13,22,43,94,53,44,73,79,55,N
15:42:37,20:22:22,1222.366667,13,21,43,94,53,44,73,80,54,N
15:42:37,20:27:30,1227.5,13,21,43,91,52,42,72,80,53,N
15:42:37,20:32:43,1232.716667,13,21,43,92,57,42,78,79,53,N
15:42:37,20:37:52,1237.866667,13,21,43,90,56,43,77,78,51,N
15:42:37,20:43:00,1243,13,20,43,90,55,43,78,78,49,N
15:42:37,20:48:08,1248.133333,13,20,43,88,54,43,73,79,49,N
15:42:37,20:53:18,1253.3,13,20,43,87,52,42,72,80,48,N
15:42:37,20:58:26,1258.433333,13,21,42,84,52,41,72,81,48,N
16:42:37,20:05:04,1205.066667,13,22,45,120,42,42,45,80,63,N
16:42:37,20:10:12,1210.2,13,21,45,120,42,43,44,80,56,N
16:42:37,20:19:44,1219.733333,13,21,44,119,43,42,44,80,54,N
16:42:37,20:24:52,1224.866667,13,20,43,118,42,41,36,81,58,N
16:42:37,20:30:01,1230.016667,13,20,43,115,41,42,35,80,57,N
16:42:37,20:35:08,1235.133333,13,20,42,111,40,41,35,82,56,N
16:42:37,20:40:17,1240.283333,13,19,42,110,39,41,35,82,55,N
16:42:37,20:45:30,1245.5,13,19,42,108,39,40,34,84,55,N
16:42:37,20:50:37,1250.616667,13,18,42,104,40,39,34,84,53,N
16:42:37,20:55:51,1255.85,13,18,41,101,38,39,33,84,47,N
23:42:37,20:04:37,1204.616667,13,22,45,125,42,38,38,77,57,N
23:42:37,20:10:48,1210.8,13,21,44,122,43,38,38,80,61,N
23:42:37,20:16:59,1216.983333,13,21,44,121,43,37,37,80,59,N
23:42:37,20:23:10,1223.166667,13,20,43,119,43,38,36,81,53,N
23:42:37,20:30:23,1230.383333,13,20,43,122,42,38,35,80,52,N
23:42:37,20:36:33,1236.55,13,19,42,122,40,38,35,79,51,N
23:42:37,20:42:46,1242.766667,13,19,42,122,39,38,35,79,49,N
23:42:37,20:49:08,1249.133333,13,18,42,121,40,37,34,84,54,N
23:42:37,20:55:33,1255.55,13,18,41,102,39,36,33,84,47,N
17:42:37,20:04:44,1204.733333,13,19,42,81,39,40,32,71,51,Y
17:42:37,20:09:53,1209.883333,13,19,42,86,39,39,32,71,50,Y
17:42:37,20:15:00,1215,13,18,42,82,39,39,32,70,51,Y
17:42:37,20:20:08,1220.133333,13,18,41,79,38,39,32,71,51,Y
17:42:37,20:25:17,1225.283333,13,18,41,82,37,39,32,71,50,Y
17:42:37,20:30:26,1230.433333,13,18,40,75,37,38,32,72,50,Y
17:42:37,20:38:52,1238.866667,13,18,40,81,36,38,31,71,49,Y
17:42:37,20:44:06,1244.1,13,18,40,76,36,38,31,72,48,Y
17:42:37,20:49:15,1249.25,13,18,40,75,37,38,31,71,47,Y
17:42:37,20:54:23,1254.383333,13,18,40,74,36,37,31,71,46,Y
17:42:37,20:59:31,1259.516667,13,18,40,77,35,36,31,71,46,Y
