date,day,actual time,to_minutes,slot,car1,bus1 ,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,holiday
13/08/2017,Sunday,19:21:59,1161.983333,12,12,34,28,55,61,63,24,46,24,52,28,52,48,68,33,51,Y
13/08/2017,Sunday,19:29:39,1169.65,12,13,25,28,51,62,63,25,46,26,47,29,52,47,90,33,60,Y
13/08/2017,Sunday,19:37:18,1177.3,12,11,25,28,47,61,59,27,40,25,47,28,52,48,70,34,51,Y
13/08/2017,Sunday,19:45:03,1185.05,12,12,25,27,52,62,63,26,40,25,52,28,52,47,70,33,51,Y
13/08/2017,Sunday,19:52:47,1192.783333,12,13,25,26,52,71,59,26,48,24,47,29,52,49,70,34,51,Y
20/08/2017,Sunday,19:04:33,1144.55,12,12,25,26,55,56,63,23,44,24,49,25,52,49,68,33,51,Y
20/08/2017,Sunday,19:12:16,1152.266667,12,13,25,26,55,55,64,24,44,24,49,26,52,48,68,36,51,Y
20/08/2017,Sunday,19:19:58,1159.966667,12,12,25,27,51,57,63,23,44,24,49,26,52,51,68,35,51,Y
20/08/2017,Sunday,19:27:41,1167.683333,12,12,25,26,51,54,63,26,46,24,47,27,52,47,90,33,60,Y
20/08/2017,Sunday,19:35:24,1175.4,12,12,25,27,47,55,59,26,37,25,45,27,52,46,70,34,51,Y
20/08/2017,Sunday,19:43:08,1183.133333,12,12,25,27,47,51,59,25,37,25,49,26,52,47,70,34,51,Y
20/08/2017,Sunday,19:50:53,1190.883333,12,12,25,29,51,52,68,24,37,25,45,28,52,46,70,36,51,Y
20/08/2017,Sunday,19:58:37,1198.616667,12,11,25,27,55,49,59,24,44,24,45,29,52,45,86,34,51,Y
27/08/2017,Sunday,19:06:55,1146.916667,12,13,26,28,51,75,63,25,44,25,50,28,52,54,62,43,51,Y
27/08/2017,Sunday,19:14:41,1154.683333,12,13,26,28,56,79,59,25,44,25,50,28,52,50,62,45,51,Y
27/08/2017,Sunday,19:23:22,1163.366667,12,14,35,29,56,86,63,25,44,25,50,34,52,50,62,42,51,Y
27/08/2017,Sunday,19:31:02,1171.033333,12,14,26,28,51,86,65,24,44,24,46,35,52,47,66,41,51,Y
27/08/2017,Sunday,19:38:48,1178.8,12,15,26,29,48,86,59,24,37,25,46,31,52,47,66,44,51,Y
27/08/2017,Sunday,19:46:31,1186.516667,12,14,26,28,56,83,64,23,37,25,50,29,52,46,66,42,51,Y
27/08/2017,Sunday,19:54:12,1194.2,12,13,26,27,52,81,67,23,48,24,46,29,52,47,59,44,51,Y
03/09/2017,Sunday,19:00:39,1140.65,12,13,28,28,56,62,63,28,40,24,52,28,52,53,62,34,51,Y
03/09/2017,Sunday,19:08:20,1148.333333,12,14,26,28,51,65,63,29,46,24,52,26,52,50,62,34,51,Y
03/09/2017,Sunday,19:16:05,1156.083333,12,13,26,28,56,64,59,30,46,24,52,26,52,51,62,37,51,Y
03/09/2017,Sunday,19:23:47,1163.783333,12,13,35,29,56,65,63,30,46,24,52,26,52,50,62,35,51,Y
03/09/2017,Sunday,19:31:27,1171.45,12,12,26,28,51,62,65,29,46,24,48,27,52,49,66,35,51,Y
03/09/2017,Sunday,19:40:27,1180.45,12,14,26,28,48,62,59,29,40,23,52,27,52,47,66,37,51,Y
03/09/2017,Sunday,19:48:09,1188.15,12,14,26,28,51,62,63,27,40,22,48,27,52,47,66,35,51,Y
03/09/2017,Sunday,19:56:53,1196.883333,12,13,26,28,52,57,67,28,49,23,48,29,52,47,59,35,51,Y
24/09/2017,Sunday,19:00:42,1140.7,12,14,22,27,44,55,60,24,42,23,46,26,66,55,92,33,63,Y
24/09/2017,Sunday,19:17:42,1157.7,12,15,24,27,40,57,69,27,42,24,46,26,66,52,92,35,68,Y
24/09/2017,Sunday,19:25:19,1165.316667,12,14,22,27,43,52,71,24,42,23,42,26,66,50,92,34,68,Y
24/09/2017,Sunday,19:33:07,1173.116667,12,14,22,27,43,53,64,24,42,23,46,27,66,51,92,34,68,Y
24/09/2017,Sunday,19:40:44,1180.733333,12,12,22,27,40,54,69,25,42,23,42,26,66,49,66,33,70,Y
24/09/2017,Sunday,19:48:18,1188.3,12,12,25,25,43,53,60,24,42,24,42,25,66,48,92,33,70,Y
24/09/2017,Sunday,19:55:58,1195.966667,12,12,22,26,44,54,64,24,42,23,42,26,66,49,92,33,70,Y
