date,day,actual time,to_minutes,slot,car1,bus1 ,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,holiday
15/08/2017,Tuesday,14:45:39,885.65,7,12,25,25,44,51,67,19,37,20,49,23,52,36,71,31,63,Y
15/08/2017,Tuesday,14:53:19,893.3166667,7,11,34,25,55,52,64,20,37,20,45,24,52,36,72,31,62,Y
12/08/2017,Saturday,14:07:32,847.5333333,7,13,25,29,55,70,59,21,46,24,47,39,52,42,73,35,51,Y
12/08/2017,Saturday,14:15:16,855.2666667,7,14,25,28,55,69,64,21,46,24,39,40,52,47,113,36,51,Y
12/08/2017,Saturday,14:23:01,863.0166667,7,13,25,28,45,67,63,21,46,22,52,40,52,42,86,37,51,Y
12/08/2017,Saturday,14:30:43,870.7166667,7,14,25,29,45,72,64,21,46,22,47,40,53,41,86,38,60,Y
12/08/2017,Saturday,14:38:25,878.4166667,7,14,27,30,44,69,59,21,40,22,52,35,52,41,81,37,60,Y
12/08/2017,Saturday,14:46:07,886.1166667,7,16,25,29,44,70,67,21,40,22,52,38,52,41,113,36,63,Y
12/08/2017,Saturday,14:53:48,893.8,7,16,34,29,55,68,64,21,40,22,47,36,52,39,113,37,62,Y
13/08/2017,Sunday,14:02:06,842.1,7,12,25,26,52,46,59,20,44,21,45,24,52,40,70,33,60,Y
13/08/2017,Sunday,14:10:11,850.1833333,7,11,25,25,55,47,64,20,46,21,39,25,52,38,73,31,51,Y
13/08/2017,Sunday,14:17:50,857.8333333,7,12,25,25,45,46,63,21,46,21,39,25,52,38,86,31,51,Y
13/08/2017,Sunday,14:25:31,865.5166667,7,12,25,26,45,44,63,20,46,21,52,27,52,41,86,31,61,Y
13/08/2017,Sunday,14:55:39,895.65,7,12,25,25,55,46,63,20,40,21,47,25,52,36,113,31,62,Y
20/08/2017,Sunday,14:07:37,847.6166667,7,11,25,26,55,50,59,19,44,21,45,28,52,36,73,30,51,Y
20/08/2017,Sunday,14:15:42,855.7,7,12,25,25,55,50,64,19,44,21,49,28,52,35,113,32,51,Y
20/08/2017,Sunday,14:23:34,863.5666667,7,11,25,25,45,50,63,20,44,22,49,28,52,35,86,31,51,Y
20/08/2017,Sunday,14:31:19,871.3166667,7,12,25,25,45,49,64,19,44,21,45,27,53,34,80,30,60,Y
20/08/2017,Sunday,14:39:12,879.2,7,11,25,24,44,50,59,19,37,21,45,26,52,36,70,30,60,Y
20/08/2017,Sunday,14:46:54,886.9,7,12,25,25,44,49,64,20,37,21,49,25,52,36,113,30,63,Y
20/08/2017,Sunday,14:54:38,894.6333333,7,11,34,25,55,48,64,20,37,21,45,25,52,35,113,31,62,Y
27/08/2017,Sunday,14:04:59,844.9833333,7,12,26,27,51,54,59,19,44,21,46,25,52,39,67,33,60,Y
27/08/2017,Sunday,14:12:39,852.65,7,12,26,26,56,54,64,20,44,21,50,24,52,38,74,33,51,Y
27/08/2017,Sunday,14:20:19,860.3166667,7,11,26,26,45,54,63,19,44,21,50,24,52,40,74,33,51,Y
27/08/2017,Sunday,14:27:58,867.9666667,7,13,26,25,45,57,63,19,44,21,50,24,53,38,82,33,61,Y
27/08/2017,Sunday,14:35:39,875.65,7,12,26,25,56,55,64,19,37,21,46,24,52,38,70,32,60,Y
27/08/2017,Sunday,14:43:19,883.3166667,7,12,26,26,45,59,67,19,37,22,50,24,52,38,67,35,60,Y
27/08/2017,Sunday,14:50:59,890.9833333,7,12,35,27,51,58,64,19,37,22,46,24,52,39,67,32,62,Y
27/08/2017,Sunday,14:58:40,898.6666667,7,11,26,29,52,57,63,20,37,21,46,24,53,38,76,35,62,Y
03/09/2017,Sunday,14:04:56,844.9333333,7,13,26,26,51,49,59,20,46,21,48,30,52,37,67,31,60,Y
03/09/2017,Sunday,14:12:36,852.6,7,11,26,26,56,52,64,20,46,21,52,28,52,37,74,32,51,Y
03/09/2017,Sunday,14:20:19,860.3166667,7,14,26,25,45,49,63,20,46,21,52,28,52,37,74,36,51,Y
03/09/2017,Sunday,14:27:59,867.9833333,7,12,26,25,45,50,63,20,46,21,48,29,53,36,82,36,61,Y
03/09/2017,Sunday,14:35:41,875.6833333,7,12,26,25,56,50,64,20,40,21,48,29,52,36,70,35,60,Y
03/09/2017,Sunday,14:43:21,883.35,7,11,26,27,45,49,67,20,40,20,52,27,52,36,67,35,60,Y
03/09/2017,Sunday,14:51:01,891.0166667,7,12,35,25,51,48,64,20,40,20,48,28,52,35,67,32,62,Y
03/09/2017,Sunday,14:58:41,898.6833333,7,11,26,25,52,50,63,20,40,20,52,26,53,36,76,33,62,Y
24/09/2017,Sunday,14:02:56,842.9333333,7,11,22,24,44,47,69,20,42,20,46,25,52,39,84,29,68,Y
24/09/2017,Sunday,14:10:35,850.5833333,7,12,22,24,40,46,69,20,42,20,46,25,53,39,89,30,69,Y
24/09/2017,Sunday,14:18:15,858.25,7,11,22,24,40,48,55,20,42,21,46,24,53,39,89,29,65,Y
24/09/2017,Sunday,14:25:54,865.9,7,12,22,24,44,47,64,21,42,20,42,25,52,38,89,30,68,Y
24/09/2017,Sunday,14:33:34,873.5666667,7,11,22,24,39,49,64,20,42,20,46,26,52,38,89,30,68,Y
24/09/2017,Sunday,14:41:13,881.2166667,7,11,24,24,39,49,57,20,42,20,42,26,52,38,89,30,68,Y
24/09/2017,Sunday,14:48:55,888.9166667,7,11,24,24,44,49,69,21,42,20,42,26,52,39,84,30,68,Y
24/09/2017,Sunday,14:56:35,896.5833333,7,11,22,24,44,48,69,20,42,20,46,25,52,38,89,32,68,Y
