date,Monday,actual time,to_minutes,slot,car1,bus1,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,Holiday
29/08/2017,Tuesday,15:56:03,956.05,8,15,21,30,56,65,64,22,46,21,52,34,52,49,68,41,64,N
12/09/2017,Tuesday,15:04:01,904.0166667,8,14,26,27,56,59,69,20,36,22,50,27,52,52,76,33,51,N
12/09/2017,Tuesday,15:11:41,911.6833333,8,14,26,27,51,54,64,20,44,21,50,26,52,50,76,33,51,N
12/09/2017,Tuesday,15:24:33,924.55,8,15,26,28,56,55,69,20,37,20,46,27,52,49,64,32,51,N
12/09/2017,Tuesday,15:32:16,932.2666667,8,15,26,27,48,57,69,20,37,19,46,29,52,49,64,34,61,N
12/09/2017,Tuesday,15:39:57,939.95,8,13,26,28,56,54,55,20,44,20,46,29,53,44,54,33,61,N
12/09/2017,Tuesday,15:47:46,947.7666667,8,13,26,27,51,55,69,20,37,21,50,29,52,46,54,33,62,N
12/09/2017,Tuesday,15:55:27,955.45,8,12,21,28,56,55,69,20,44,21,50,27,52,47,68,35,64,N
19/09/2017,Tuesday,15:06:45,906.75,8,15,22,28,40,67,64,21,40,23,43,28,52,43,94,33,51,N
19/09/2017,Tuesday,15:14:46,914.7666667,8,13,22,27,44,71,64,22,40,25,43,28,52,44,94,33,51,N
19/09/2017,Tuesday,15:23:07,923.1166667,8,13,24,28,44,66,69,24,40,23,40,27,52,42,94,33,51,N
19/09/2017,Tuesday,15:30:49,930.8166667,8,14,22,28,44,66,69,23,40,25,40,27,52,42,94,32,58,N
19/09/2017,Tuesday,15:40:57,940.95,8,15,24,29,44,65,69,22,40,22,40,29,53,43,54,35,61,N
19/09/2017,Tuesday,15:56:53,956.8833333,8,14,24,28,44,65,69,21,40,22,43,31,52,44,94,38,64,N
09/08/2017,Wednesday,15:11:43,911.7166667,8,13,25,27,50,54,59,21,46,20,52,37,52,46,75,36,51,N
09/08/2017,Wednesday,15:19:23,919.3833333,8,13,25,27,52,55,63,21,39,20,47,41,52,46,75,33,51,N
09/08/2017,Wednesday,15:32:12,932.2,8,14,25,27,50,53,55,20,40,20,47,42,52,44,74,40,61,N
09/08/2017,Wednesday,15:39:52,939.8666667,8,16,25,28,55,54,59,20,46,20,52,41,53,45,70,42,61,N
09/08/2017,Wednesday,15:47:32,947.5333333,8,16,25,29,51,56,59,21,40,20,52,41,52,46,70,39,62,N
09/08/2017,Wednesday,15:55:12,955.2,8,15,25,28,55,56,64,20,46,20,52,40,52,46,70,40,64,N
16/08/2017,Wednesday,15:07:35,907.5833333,8,14,25,27,51,60,59,21,44,21,49,31,52,44,75,35,51,N
16/08/2017,Wednesday,15:15:14,915.2333333,8,13,25,28,52,55,59,21,37,21,49,33,52,44,75,38,51,N
16/08/2017,Wednesday,15:22:54,922.9,8,15,25,29,55,57,63,21,37,21,45,35,52,45,70,40,51,N
16/08/2017,Wednesday,15:33:40,933.6666667,8,13,25,29,47,61,55,22,44,21,45,37,52,45,72,36,61,N
16/08/2017,Wednesday,15:41:19,941.3166667,8,13,21,28,55,57,59,21,44,20,49,35,53,43,70,38,63,N
16/08/2017,Wednesday,15:52:09,952.15,8,14,25,27,50,61,64,21,37,21,49,34,52,43,70,37,64,N
16/08/2017,Wednesday,15:59:53,959.8833333,8,13,21,27,55,59,64,22,44,20,49,33,52,43,62,38,64,N
23/08/2017,Wednesday,15:06:40,906.6666667,8,16,25,30,51,65,59,20,44,21,49,35,52,44,75,35,51,N
23/08/2017,Wednesday,15:14:20,914.3333333,8,15,25,28,52,63,59,20,37,21,49,35,52,45,75,37,51,N
23/08/2017,Wednesday,15:22:05,922.0833333,8,13,25,28,55,64,63,20,44,20,45,34,52,44,70,34,51,N
23/08/2017,Wednesday,15:29:49,929.8166667,8,14,25,28,51,64,64,20,37,20,47,33,52,45,74,35,58,N
23/08/2017,Wednesday,15:37:30,937.5,8,15,25,28,47,64,59,20,44,21,45,31,52,44,113,37,61,N
23/08/2017,Wednesday,15:45:17,945.2833333,8,22,21,27,55,61,59,20,37,21,49,32,52,44,70,33,63,N
23/08/2017,Wednesday,15:56:00,956,8,17,21,28,55,62,64,21,44,22,49,32,52,44,70,34,64,N
13/09/2017,Wednesday,15:00:08,900.1333333,8,12,26,27,52,64,69,20,37,23,50,35,53,50,76,33,51,N
13/09/2017,Wednesday,15:07:49,907.8166667,8,12,26,28,51,66,64,20,44,21,50,36,52,48,76,33,51,N
13/09/2017,Wednesday,15:15:29,915.4833333,8,13,26,27,52,63,64,20,37,20,50,36,52,48,76,34,51,N
13/09/2017,Wednesday,15:23:10,923.1666667,8,13,26,28,56,64,69,20,37,21,46,33,52,47,64,33,51,N
13/09/2017,Wednesday,15:30:50,930.8333333,8,14,26,28,51,65,69,20,37,21,46,34,52,46,64,34,58,N
13/09/2017,Wednesday,15:38:31,938.5166667,8,12,26,28,48,62,69,20,44,20,46,32,53,45,54,33,61,N
13/09/2017,Wednesday,15:46:12,946.2,8,13,26,28,56,61,69,20,37,21,50,31,52,44,54,32,63,N
13/09/2017,Wednesday,15:53:56,953.9333333,8,13,26,27,56,63,69,20,44,21,50,33,52,45,68,34,64,N
10/08/2017,Thursday,15:04:08,904.1333333,8,16,25,28,55,66,63,20,36,21,49,29,52,46,75,36,51,N
10/08/2017,Thursday,15:11:47,911.7833333,8,15,25,30,50,65,59,20,44,20,49,29,52,46,75,35,51,N
10/08/2017,Thursday,15:19:27,919.45,8,15,25,28,52,67,63,20,44,20,49,28,52,45,75,34,51,N
10/08/2017,Thursday,15:27:06,927.1,8,14,25,28,51,67,64,19,37,20,45,28,52,45,70,35,58,N
10/08/2017,Thursday,15:34:45,934.75,8,15,25,27,47,66,59,19,44,20,45,29,52,45,72,37,61,N
10/08/2017,Thursday,15:42:23,942.3833333,8,17,21,28,55,64,59,20,44,20,49,30,53,42,70,35,63,N
10/08/2017,Thursday,15:50:04,950.0666667,8,15,25,28,51,65,64,21,40,20,52,31,52,44,70,35,64,N
10/08/2017,Thursday,15:57:42,957.7,8,15,21,28,55,64,64,21,46,20,54,29,52,42,62,34,64,N
17/08/2017,Thursday,15:03:32,903.5333333,8,12,25,29,55,61,63,20,38,20,52,36,52,45,75,35,51,N
17/08/2017,Thursday,15:11:11,911.1833333,8,12,25,29,51,60,59,20,46,20,52,35,52,44,75,35,51,N
17/08/2017,Thursday,15:18:49,918.8166667,8,12,25,29,52,58,63,21,39,20,47,34,52,45,75,35,51,N
17/08/2017,Thursday,15:26:30,926.5,8,12,25,27,55,59,63,22,40,20,47,34,52,44,70,35,58,N
17/08/2017,Thursday,15:34:10,934.1666667,8,13,25,27,47,65,59,20,46,20,47,37,52,42,72,36,61,N
17/08/2017,Thursday,15:41:49,941.8166667,8,12,21,27,55,65,59,21,46,20,52,41,53,43,70,39,63,N
17/08/2017,Thursday,15:49:30,949.5,8,14,25,28,51,65,64,21,40,20,52,39,52,43,70,40,62,N
17/08/2017,Thursday,15:57:12,957.2,8,13,21,28,55,64,64,21,46,20,52,39,52,44,70,36,64,N
24/08/2017,Thursday,15:00:15,900.25,8,20,26,30,52,57,63,21,37,22,50,35,53,46,76,34,51,N
24/08/2017,Thursday,15:07:56,907.9333333,8,20,26,30,51,56,59,20,44,21,50,33,52,45,76,37,51,N
24/08/2017,Thursday,15:15:42,915.7,8,19,26,29,52,55,59,21,37,21,50,33,52,45,76,35,51,N
24/08/2017,Thursday,15:23:23,923.3833333,8,20,26,30,56,56,63,22,37,21,46,35,52,46,64,36,51,N
24/08/2017,Thursday,15:31:02,931.0333333,8,22,26,30,51,58,55,23,37,21,46,38,52,45,64,37,58,N
24/08/2017,Thursday,15:38:42,938.7,8,21,26,30,48,58,59,21,44,21,46,37,53,45,54,41,61,N
24/08/2017,Thursday,15:46:23,946.3833333,8,22,26,29,56,60,59,21,37,21,50,36,52,47,54,37,62,N
24/08/2017,Thursday,15:54:06,954.1,8,22,26,29,56,61,64,21,44,21,50,38,52,45,68,36,64,N
14/09/2017,Thursday,15:48:56,948.9333333,8,14,26,28,51,57,69,20,37,21,50,32,52,45,62,33,62,N
14/09/2017,Thursday,15:56:37,956.6166667,8,13,21,28,55,64,69,20,44,21,50,34,52,43,64,32,64,N
21/09/2017,Thursday,15:03:44,903.7333333,8,12,22,28,44,59,69,21,42,20,46,33,52,45,94,34,51,N
21/09/2017,Thursday,15:11:26,911.4333333,8,15,22,31,43,61,64,21,42,20,46,30,52,46,94,33,51,N
21/09/2017,Thursday,15:19:09,919.15,8,12,24,27,44,62,69,21,42,20,42,34,52,47,94,33,51,N
21/09/2017,Thursday,15:26:54,926.9,8,12,24,28,40,60,69,21,42,20,42,32,52,45,94,34,58,N
21/09/2017,Thursday,15:34:38,934.6333333,8,13,26,27,44,61,69,21,42,20,42,31,52,45,54,33,61,N
21/09/2017,Thursday,15:42:23,942.3833333,8,16,24,27,44,61,69,20,42,21,46,33,53,46,54,33,63,N
11/08/2107,Friday,15:05:50,905.8333333,8,15,25,28,55,54,59,24,46,22,52,38,52,44,75,36,51,N
11/08/2107,Friday,15:13:30,913.5,8,16,25,28,52,57,59,23,39,22,52,37,52,45,75,37,51,N
11/08/2107,Friday,15:21:10,921.1666667,8,16,25,28,52,57,63,23,46,22,47,38,52,44,70,38,51,N
11/08/2107,Friday,15:28:52,928.8666667,8,16,25,29,51,58,64,24,40,22,47,39,52,43,74,36,58,N
11/08/2107,Friday,15:36:33,936.55,8,17,25,29,47,60,59,22,46,21,47,40,52,43,113,37,61,N
11/08/2107,Friday,15:49:24,949.4,8,20,25,29,51,60,64,22,40,22,52,41,52,42,70,39,62,N
11/08/2107,Friday,15:57:04,957.0666667,8,17,21,29,55,59,64,23,46,21,52,42,52,42,70,37,64,N
18/08/2017,Friday,15:04:11,904.1833333,8,16,25,28,55,55,63,20,36,21,49,35,52,46,75,38,51,N
18/08/2017,Friday,15:13:34,913.5666667,8,17,25,28,52,61,59,20,37,20,49,37,52,46,75,39,51,N
18/08/2017,Friday,15:32:32,932.5333333,8,17,25,27,50,62,55,20,37,20,45,40,52,45,72,40,61,N
18/08/2017,Friday,15:51:00,951,8,17,25,27,51,60,64,20,37,20,49,39,52,42,70,34,64,N
18/08/2017,Friday,15:58:52,958.8666667,8,18,21,28,55,61,64,23,44,20,49,42,52,45,62,36,64,N
01/09/2017,Friday,15:06:51,906.85,8,15,26,29,51,54,59,21,46,21,52,40,52,50,76,34,51,N
01/09/2017,Friday,15:14:31,914.5166667,8,14,26,31,52,54,59,21,39,21,52,40,52,47,76,35,51,N
01/09/2017,Friday,15:22:11,922.1833333,8,15,26,30,56,59,63,21,46,21,48,41,52,47,64,35,51,N
01/09/2017,Friday,15:29:52,929.8666667,8,14,26,28,51,60,64,21,40,21,48,40,52,45,64,35,58,N
01/09/2017,Friday,15:37:31,937.5166667,8,17,26,29,48,59,59,21,46,21,48,48,52,46,54,34,61,N
01/09/2017,Friday,15:45:12,945.2,8,17,21,28,56,50,56,21,40,22,52,44,52,45,54,34,63,N
01/09/2017,Friday,15:52:52,952.8666667,8,16,26,29,56,62,64,21,46,22,52,54,52,44,54,37,64,N
08/09/2017,Friday,15:02:56,902.9333333,8,15,26,27,56,62,63,21,38,23,52,36,52,46,76,34,51,N
08/09/2017,Friday,15:10:36,910.6,8,15,26,27,51,62,59,21,46,20,52,37,52,45,76,33,51,N
08/09/2017,Friday,15:18:15,918.25,8,16,26,27,53,62,63,21,39,21,48,44,52,45,76,38,51,N
08/09/2017,Friday,15:25:54,925.9,8,16,26,27,56,62,63,21,40,21,48,39,52,43,64,35,58,N
08/09/2017,Friday,15:33:34,933.5666667,8,16,26,28,48,61,55,21,46,21,48,36,52,44,54,34,61,N
08/09/2017,Friday,15:41:14,941.2333333,8,17,21,27,56,63,59,21,46,21,52,38,53,44,54,33,63,N
08/09/2017,Friday,15:48:54,948.9,8,17,26,29,51,64,59,22,40,21,52,39,52,43,54,35,62,N
08/09/2017,Friday,15:56:33,956.55,8,17,21,28,56,65,64,23,46,22,52,41,52,43,68,34,64,N
15/09/2017,Friday,15:04:24,904.4,8,15,26,29,56,61,69,21,36,22,50,41,52,48,64,33,51,N
15/09/2017,Friday,15:12:04,912.0666667,8,14,26,30,51,57,64,20,44,22,50,39,52,47,64,33,51,N
15/09/2017,Friday,15:19:48,919.8,8,16,26,31,53,58,69,21,44,22,50,40,52,47,64,35,51,N
15/09/2017,Friday,15:27:30,927.5,8,15,26,32,51,59,58,20,37,22,46,45,52,45,64,36,58,N
15/09/2017,Friday,15:35:09,935.15,8,13,26,32,48,58,69,20,44,21,46,41,52,45,64,34,61,N
15/09/2017,Friday,15:42:51,942.85,8,15,21,30,56,60,69,20,37,21,50,40,52,44,64,34,63,N
15/09/2017,Friday,15:50:32,950.5333333,8,14,26,29,51,59,69,20,37,21,50,38,52,44,62,35,64,N
15/09/2017,Friday,15:58:11,958.1833333,8,17,21,28,56,59,69,20,44,21,50,42,52,45,64,33,64,N
19/08/2017,Saturday,15:05:22,905.3666667,8,23,25,29,55,64,59,20,44,23,49,38,52,39,75,43,51,N
19/08/2017,Saturday,15:13:00,913,8,20,25,28,52,65,59,21,37,22,49,40,52,41,75,44,51,N
19/08/2017,Saturday,15:50:53,950.8833333,8,19,25,31,51,65,64,21,37,21,49,39,52,41,70,41,64,N
19/08/2017,Saturday,15:58:32,958.5333333,8,23,21,30,55,67,64,22,44,22,49,37,52,41,62,38,64,N
26/08/2017,Saturday,15:07:00,907,8,14,26,27,51,57,59,20,44,22,50,25,52,41,76,35,51,N
26/08/2017,Saturday,15:14:39,914.65,8,14,26,26,52,60,59,19,37,22,50,25,52,39,76,36,51,N
26/08/2017,Saturday,15:22:20,922.3333333,8,13,26,29,56,61,63,20,44,22,46,25,52,40,64,36,51,N
26/08/2017,Saturday,15:30:00,930,8,12,26,26,51,64,64,20,37,21,46,25,52,40,64,35,58,N
26/08/2017,Saturday,15:37:40,937.6666667,8,12,26,25,48,61,59,20,44,21,46,24,52,41,54,34,61,N
26/08/2017,Saturday,15:45:21,945.35,8,14,21,26,56,65,59,20,37,21,50,25,52,41,54,33,63,N
26/08/2017,Saturday,15:53:06,953.1,8,13,26,26,56,71,64,20,44,22,50,26,52,41,54,35,64,N
09/09/2017,Saturday,15:00:35,900.5833333,8,15,26,28,52,75,69,21,40,21,52,37,53,40,76,37,51,N
09/09/2017,Saturday,15:08:15,908.25,8,12,26,28,51,74,64,21,46,20,52,35,52,40,76,36,51,N
09/09/2017,Saturday,15:15:55,915.9166667,8,13,26,28,56,69,64,21,39,21,52,32,52,41,76,37,51,N
09/09/2017,Saturday,15:28:46,928.7666667,8,13,26,28,51,72,58,20,40,20,48,32,52,42,64,36,58,N
09/09/2017,Saturday,15:36:28,936.4666667,8,14,26,27,48,72,69,21,46,21,48,32,52,42,54,35,61,N
09/09/2017,Saturday,15:44:11,944.1833333,8,13,21,28,56,72,69,21,40,20,52,34,52,42,54,36,63,N
09/09/2017,Saturday,15:52:06,952.1,8,14,26,30,51,75,69,22,40,22,52,32,52,43,54,36,64,N
09/09/2017,Saturday,15:59:49,959.8166667,8,14,21,30,56,77,69,23,46,23,52,31,52,43,55,35,64,N
16/09/2017,Saturday,15:06:48,906.8,8,15,26,29,51,69,64,21,44,23,50,32,52,41,94,34,51,N
16/09/2017,Saturday,15:14:31,914.5166667,8,16,26,28,52,69,64,21,37,26,50,28,52,42,94,35,51,N
16/09/2017,Saturday,15:26:37,926.6166667,8,16,26,27,56,76,69,23,40,24,48,32,52,42,94,39,58,N
16/09/2017,Saturday,15:34:17,934.2833333,8,13,26,27,48,72,69,24,46,26,48,33,52,44,54,36,61,N
16/09/2017,Saturday,15:41:56,941.9333333,8,16,21,28,56,70,69,25,44,23,50,36,53,43,54,36,63,N
16/09/2017,Saturday,15:49:36,949.6,8,15,26,28,51,73,69,28,40,28,52,37,52,42,54,36,62,N
16/09/2017,Saturday,15:57:16,957.2666667,8,15,21,27,56,73,69,27,46,28,52,37,52,44,94,37,64,N
