date,day,actual time,to_minutes,slot,car1,bus1 ,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,holiday
13/08/2017,Sunday,11:18:33,678.55,4,12,25,27,45,49,59,20,46,21,47,27,52,45,61,32,51,Y
13/08/2017,Sunday,11:26:13,686.2166667,4,12,25,27,45,49,63,20,40,21,47,27,52,43,61,32,50,Y
13/08/2017,Sunday,11:33:52,693.8666667,4,11,34,28,51,53,63,20,40,22,39,29,52,46,61,32,61,Y
13/08/2017,Sunday,11:41:33,701.55,4,12,25,28,55,50,63,20,40,22,39,30,52,43,69,32,60,Y
13/08/2017,Sunday,11:49:32,709.5333333,4,11,25,27,55,49,59,20,48,22,39,31,52,44,75,32,60,Y
13/08/2017,Sunday,11:57:11,717.1833333,4,12,34,27,50,50,53,21,46,22,47,30,52,42,113,31,51,Y
20/08/2017,Sunday,11:01:07,661.1166667,4,11,25,26,55,46,63,19,44,20,49,24,52,40,65,29,58,Y
20/08/2017,Sunday,11:08:58,668.9666667,4,11,25,27,55,46,64,19,44,20,49,25,52,40,65,29,51,Y
20/08/2017,Sunday,11:17:53,677.8833333,4,12,25,27,45,47,59,19,44,21,49,26,52,40,61,30,51,Y
20/08/2017,Sunday,11:25:35,685.5833333,4,12,25,27,45,46,63,19,37,21,45,26,52,41,61,30,50,Y
20/08/2017,Sunday,11:33:18,693.3,4,11,34,27,51,48,63,19,37,21,37,25,52,42,61,30,61,Y
20/08/2017,Sunday,11:41:00,701,4,12,25,27,55,48,63,19,37,21,37,26,52,42,69,30,60,Y
20/08/2017,Sunday,11:48:41,708.6833333,4,12,25,27,55,48,59,19,44,21,37,26,52,43,75,32,60,Y
20/08/2017,Sunday,11:56:23,716.3833333,4,11,34,27,51,47,53,20,44,21,45,26,52,41,113,30,51,Y
27/08/2017,Sunday,11:06:51,666.85,4,11,26,27,56,45,63,18,44,20,50,24,52,49,58,32,51,Y
27/08/2017,Sunday,11:14:32,674.5333333,4,11,26,28,51,47,59,18,44,21,50,25,52,47,56,32,51,Y
27/08/2017,Sunday,11:22:18,682.3,4,11,26,27,45,47,59,18,44,21,46,25,52,49,56,32,51,Y
27/08/2017,Sunday,11:29:59,689.9833333,4,12,36,27,45,50,59,19,37,21,46,25,52,46,61,32,50,Y
27/08/2017,Sunday,11:37:39,697.65,4,11,35,27,56,50,63,19,37,21,50,27,52,46,58,33,61,Y
27/08/2017,Sunday,11:45:22,705.3666667,4,11,26,28,56,51,63,19,44,21,46,29,52,48,58,32,60,Y
27/08/2017,Sunday,11:53:04,713.0666667,4,11,26,29,51,53,59,19,44,21,46,30,52,46,58,32,51,Y
03/09/2017,Sunday,11:00:16,660.2666667,4,11,26,26,56,45,63,21,46,20,52,24,52,41,58,30,58,Y
03/09/2017,Sunday,11:07:55,667.9166667,4,11,26,26,56,45,63,20,46,20,52,25,52,42,58,30,51,Y
03/09/2017,Sunday,11:15:35,675.5833333,4,11,26,26,51,46,59,20,46,20,52,25,52,42,56,31,51,Y
03/09/2017,Sunday,11:23:15,683.25,4,11,26,26,45,49,63,21,40,21,48,25,52,43,56,31,51,Y
03/09/2017,Sunday,11:30:56,690.9333333,4,12,35,26,45,50,59,20,40,20,52,26,52,42,61,31,50,Y
03/09/2017,Sunday,11:38:43,698.7166667,4,11,35,27,56,51,63,20,40,20,48,27,52,43,58,31,61,Y
03/09/2017,Sunday,11:46:25,706.4166667,4,12,26,27,56,49,63,20,49,21,48,27,52,42,58,30,60,Y
03/09/2017,Sunday,11:54:15,714.25,4,11,26,27,51,49,59,20,46,21,48,32,52,42,64,32,51,Y
17/09/2017,Sunday,11:04:12,664.2,4,11,22,26,43,47,69,19,40,21,43,25,52,44,94,29,51,Y
17/09/2017,Sunday,11:18:02,678.0333333,4,11,25,25,44,45,64,18,40,21,43,25,52,42,59,30,51,Y
17/09/2017,Sunday,11:25:41,685.6833333,4,10,22,26,40,45,69,19,40,22,40,27,52,42,94,29,50,Y
17/09/2017,Sunday,11:33:23,693.3833333,4,12,22,26,40,48,69,19,40,22,43,26,52,42,94,29,61,Y
17/09/2017,Sunday,11:41:04,701.0666667,4,11,22,26,44,47,69,20,40,22,40,27,52,42,61,31,60,Y
17/09/2017,Sunday,11:48:47,708.7833333,4,11,26,26,44,48,64,20,40,22,40,26,52,42,61,30,60,Y
24/09/2017,Sunday,11:04:05,664.0833333,4,12,22,26,40,45,64,19,40,21,43,26,66,47,84,29,67,Y
24/09/2017,Sunday,11:11:50,671.8333333,4,11,25,27,44,46,64,20,42,20,42,27,66,50,59,33,67,Y
24/09/2017,Sunday,11:19:27,679.45,4,11,22,26,40,45,69,20,42,20,46,27,66,50,89,30,67,Y
24/09/2017,Sunday,11:27:08,687.1333333,4,11,22,27,40,47,69,21,42,21,46,26,66,51,89,30,67,Y
24/09/2017,Sunday,11:34:49,694.8166667,4,11,22,26,44,49,69,19,40,22,40,27,66,51,89,31,67,Y
24/09/2017,Sunday,11:42:30,702.5,4,11,27,27,40,51,64,20,42,21,42,28,66,52,61,30,68,Y
24/09/2017,Sunday,11:50:11,710.1833333,4,11,24,26,45,50,69,20,40,22,40,29,66,51,89,31,68,Y
24/09/2017,Sunday,11:57:50,717.8333333,4,11,24,26,39,49,69,20,42,21,46,31,66,53,89,30,68,Y
