date,day,Actual Time,to_minutes,slot,car1,bus1,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,Holiday
22/08/2017,Tuesday,08:14:42,494.7,1,11,25,23,45,68,64,20,40,30,47,30,52,47,64,30,51,N
22/08/2017,Tuesday,08:22:36,502.6,1,11,25,23,55,70,63,20,37,34,45,32,52,49,98,29,51,N
22/08/2017,Tuesday,08:30:26,510.4333333,1,11,25,24,55,70,59,20,44,33,49,36,52,48,91,30,54,N
22/08/2017,Tuesday,08:38:16,518.2666667,1,12,25,24,55,69,63,20,44,34,49,36,52,46,69,30,54,N
22/08/2017,Tuesday,08:46:04,526.0666667,1,11,25,25,51,72,59,21,46,37,52,39,52,46,98,30,51,N
22/08/2017,Tuesday,08:53:52,533.8666667,1,12,25,25,51,74,59,21,44,36,45,39,52,44,69,29,51,N
29/08/2017,Tuesday,08:00:07,480.1166667,1,10,26,22,53,54,64,18,46,27,52,26,52,51,58,28,51,N
29/08/2017,Tuesday,08:07:45,487.75,1,10,26,22,45,58,59,20,40,30,48,28,52,50,58,29,51,N
29/08/2017,Tuesday,08:15:24,495.4,1,10,37,22,45,61,64,20,40,31,48,31,52,50,58,30,51,N
29/08/2017,Tuesday,08:23:02,503.0333333,1,11,26,23,56,62,64,21,46,32,48,31,52,48,58,31,51,N
29/08/2017,Tuesday,08:30:42,510.7,1,10,26,24,56,63,59,21,46,36,52,33,52,49,64,31,54,N
29/08/2017,Tuesday,08:38:21,518.35,1,10,26,25,56,64,63,22,46,37,52,35,52,50,58,31,54,N
29/08/2017,Tuesday,08:46:00,526,1,12,26,24,52,61,59,22,46,37,52,30,52,53,58,31,51,N
29/08/2017,Tuesday,08:53:39,533.65,1,12,26,25,51,65,59,22,46,38,48,35,52,52,69,30,51,N
12/09/2017,Tuesday,08:06:29,486.4833333,1,10,26,22,51,58,64,19,37,29,50,28,52,47,58,27,51,N
12/09/2017,Tuesday,08:14:09,494.15,1,10,26,22,45,61,69,19,37,33,46,32,52,46,58,29,51,N
12/09/2017,Tuesday,08:21:48,501.8,1,10,26,23,55,65,69,19,37,35,46,33,52,47,58,30,51,N
12/09/2017,Tuesday,08:29:28,509.4666667,1,10,26,23,56,67,64,20,44,37,46,37,52,48,64,31,54,N
12/09/2017,Tuesday,08:37:08,517.1333333,1,10,26,23,51,72,69,21,44,38,50,38,52,49,58,28,54,N
12/09/2017,Tuesday,08:44:49,524.8166667,1,11,26,24,52,70,56,21,44,38,50,38,52,47,58,28,54,N
12/09/2017,Tuesday,08:52:28,532.4666667,1,12,26,25,51,71,69,21,44,40,46,35,52,46,58,27,51,N
19/09/2017,Tuesday,08:06:29,486.4833333,1,10,22,22,44,60,64,19,40,30,43,28,52,43,79,28,51,N
19/09/2017,Tuesday,08:14:10,494.1666667,1,10,22,22,40,60,69,19,40,30,40,28,52,44,79,28,51,N
19/09/2017,Tuesday,08:21:49,501.8166667,1,10,22,23,44,62,69,20,40,33,40,32,52,43,79,29,51,N
19/09/2017,Tuesday,08:29:28,509.4666667,1,11,22,24,44,63,64,20,40,35,45,32,52,45,79,29,54,N
19/09/2017,Tuesday,08:37:08,517.1333333,1,11,22,24,44,65,69,19,40,36,43,36,52,46,79,29,54,N
19/09/2017,Tuesday,08:44:47,524.7833333,1,11,22,24,44,63,56,20,40,37,43,36,52,45,79,30,54,N
09/08/2017,Wednesday,08:02:18,482.3,1,10,25,22,51,58,64,19,46,22,39,29,52,48,98,30,51,N
09/08/2017,Wednesday,08:10:04,490.0666667,1,10,25,22,45,61,59,20,40,25,47,30,52,46,98,31,51,N
09/08/2017,Wednesday,08:17:50,497.8333333,1,10,36,22,55,62,63,20,40,29,39,36,52,48,64,32,51,N
09/08/2017,Wednesday,08:25:37,505.6166667,1,11,25,23,55,62,64,20,46,31,47,36,52,46,98,31,54,N
09/08/2017,Wednesday,08:33:23,513.3833333,1,10,25,23,51,64,54,20,46,31,52,42,52,46,91,30,54,N
09/08/2017,Wednesday,08:41:26,521.4333333,1,12,25,24,55,65,63,21,46,31,52,51,52,47,69,30,54,N
09/08/2017,Wednesday,08:43:31,523.5166667,1,11,25,24,51,64,63,21,46,32,52,42,52,47,98,30,54,N
09/08/2017,Wednesday,08:51:10,531.1666667,1,13,25,25,55,68,59,21,46,34,47,42,52,48,98,32,51,N
09/08/2017,Wednesday,08:58:50,538.8333333,1,12,25,25,55,64,63,21,46,34,52,40,53,47,98,30,54,N
16/08/2017,Wednesday,08:07:20,487.3333333,1,10,25,22,45,59,59,19,40,26,41,27,52,43,98,32,51,N
16/08/2017,Wednesday,08:14:58,494.9666667,1,11,25,23,45,59,64,20,40,30,47,31,52,43,64,31,51,N
16/08/2017,Wednesday,08:22:37,502.6166667,1,10,25,23,55,66,63,20,40,30,47,34,52,44,98,31,51,N
16/08/2017,Wednesday,08:30:16,510.2666667,1,10,25,23,55,65,59,21,46,33,52,36,52,44,91,30,54,N
16/08/2017,Wednesday,08:37:54,517.9,1,10,25,24,55,69,63,21,46,34,52,38,52,45,69,30,54,N
16/08/2017,Wednesday,08:45:33,525.55,1,12,25,24,51,71,59,21,46,35,52,40,52,43,98,34,51,N
16/08/2017,Wednesday,08:56:13,536.2166667,1,11,25,25,51,72,63,21,46,31,47,37,52,43,69,31,54,N
23/08/2017,Wednesday,08:04:38,484.6333333,1,10,25,22,51,59,59,19,37,24,37,28,52,45,98,29,51,N
23/08/2017,Wednesday,08:12:17,492.2833333,1,10,25,22,45,62,64,19,37,26,45,30,52,46,98,30,51,N
23/08/2017,Wednesday,08:19:57,499.95,1,10,25,23,55,64,63,20,37,30,45,32,52,44,64,29,51,N
23/08/2017,Wednesday,08:27:36,507.6,1,11,25,23,55,65,63,20,44,34,45,34,52,46,91,29,54,N
23/08/2017,Wednesday,08:35:15,515.25,1,11,25,23,51,68,54,20,44,34,49,35,52,45,91,30,54,N
23/08/2017,Wednesday,08:42:54,522.9,1,11,25,24,51,69,63,20,44,37,49,36,52,46,98,29,54,N
23/08/2017,Wednesday,08:50:34,530.5666667,1,11,25,25,55,68,59,21,44,39,45,36,52,46,98,29,51,N
23/08/2017,Wednesday,08:58:13,538.2166667,1,11,25,25,55,74,63,21,44,38,45,35,53,46,83,31,54,N
30/08/2017,Wednesday,08:06:52,486.8666667,1,10,26,22,51,42,59,19,40,29,52,27,52,47,58,29,51,N
30/08/2017,Wednesday,08:14:30,494.5,1,10,26,22,45,42,64,19,40,31,48,30,52,47,58,30,51,N
30/08/2017,Wednesday,08:22:09,502.15,1,12,26,24,55,41,63,21,40,30,48,31,52,47,58,31,51,N
30/08/2017,Wednesday,08:29:49,509.8166667,1,10,26,23,56,40,59,25,46,35,52,35,52,47,64,30,54,N
30/08/2017,Wednesday,08:37:28,517.4666667,1,10,26,24,56,41,63,24,46,32,52,37,52,45,58,29,54,N
30/08/2017,Wednesday,08:45:06,525.1,1,11,26,24,52,41,59,22,46,36,52,40,52,44,58,29,54,N
30/08/2017,Wednesday,08:52:46,532.7666667,1,12,26,25,51,41,59,22,46,36,48,39,52,45,58,29,51,N
13/09/2017,Wednesday,08:19:53,499.8833333,1,10,26,22,56,68,69,20,40,31,48,32,52,54,58,28,51,N
13/09/2017,Wednesday,08:22:57,502.95,1,10,26,23,56,67,69,20,46,31,48,33,52,54,58,29,51,N
13/09/2017,Wednesday,08:26:00,506,1,10,26,22,56,68,50,20,46,33,48,47,52,53,58,29,54,N
13/09/2017,Wednesday,08:29:04,509.0666667,1,10,26,23,56,72,64,20,46,33,52,36,52,52,64,29,54,N
13/09/2017,Wednesday,08:32:08,512.1333333,1,10,26,23,51,74,64,21,46,34,52,38,52,55,64,27,54,N
13/09/2017,Wednesday,08:35:11,515.1833333,1,10,26,24,51,72,50,21,46,33,52,34,52,55,91,28,54,N
13/09/2017,Wednesday,08:38:15,518.25,1,10,26,24,56,72,69,21,46,36,52,45,52,54,58,27,54,N
13/09/2017,Wednesday,08:41:19,521.3166667,1,10,26,25,56,69,69,21,46,35,52,37,52,54,58,28,54,N
13/09/2017,Wednesday,08:44:23,524.3833333,1,11,26,24,52,72,56,21,46,37,52,37,52,52,58,28,54,N
13/09/2017,Wednesday,08:47:27,527.45,1,11,26,25,56,74,69,21,46,38,52,36,52,51,58,28,51,N
20/09/2017,Wednesday,08:23:51,503.85,1,10,22,24,44,45,71,20,40,41,40,30,52,52,79,28,51,N
20/09/2017,Wednesday,08:31:32,511.5333333,1,10,22,24,40,43,64,20,40,39,43,32,52,50,79,28,54,N
20/09/2017,Wednesday,08:39:12,519.2,1,11,22,25,44,43,69,21,40,43,43,34,52,47,79,27,54,N
20/09/2017,Wednesday,08:46:51,526.85,1,11,22,26,44,42,69,21,40,43,43,34,52,46,79,27,51,N
20/09/2017,Wednesday,08:54:31,534.5166667,1,11,24,26,40,44,69,21,40,47,40,35,52,45,74,27,51,N
10/08/2017,Thursday,08:02:21,482.35,1,9,25,22,51,61,64,19,46,24,39,28,52,44,98,29,51,N
10/08/2017,Thursday,08:10:24,490.4,1,10,25,23,45,60,59,19,40,27,47,28,52,44,98,29,51,N
10/08/2017,Thursday,08:18:09,498.15,1,10,36,23,55,64,63,20,40,30,39,30,52,43,64,30,51,N
10/08/2017,Thursday,08:25:56,505.9333333,1,10,25,24,55,63,64,21,46,32,47,33,52,45,98,33,54,N
10/08/2017,Thursday,08:34:01,514.0166667,1,11,25,24,51,63,54,20,44,34,49,42,52,44,91,31,54,N
10/08/2017,Thursday,08:41:48,521.8,1,11,25,24,55,67,63,21,44,36,49,42,52,43,69,29,54,N
10/08/2017,Thursday,08:49:27,529.45,1,12,25,26,55,68,59,20,44,36,49,40,52,42,98,30,51,N
10/08/2017,Thursday,08:57:05,537.0833333,1,11,25,26,50,68,63,21,44,39,45,40,53,43,69,32,54,N
17/08/2017,Thursday,08:00:35,480.5833333,1,9,25,22,52,53,64,18,46,23,39,26,52,43,98,30,51,N
17/08/2017,Thursday,08:11:16,491.2666667,1,9,25,22,45,56,59,20,40,25,47,28,52,43,98,32,51,N
17/08/2017,Thursday,08:18:55,498.9166667,1,9,25,22,55,57,63,21,40,28,39,30,52,44,64,30,51,N
17/08/2017,Thursday,08:26:36,506.6,1,10,25,23,55,58,64,23,46,29,47,31,52,44,98,32,54,N
17/08/2017,Thursday,08:34:17,514.2833333,1,10,25,24,51,58,54,21,46,29,52,30,52,44,91,31,54,N
17/08/2017,Thursday,08:41:55,521.9166667,1,10,25,24,55,56,63,22,46,32,52,35,52,44,69,34,54,N
17/08/2017,Thursday,08:49:35,529.5833333,1,11,25,25,55,57,59,22,46,34,47,38,52,42,98,31,51,N
17/08/2017,Thursday,08:57:14,537.2333333,1,11,25,25,55,57,63,22,46,32,47,41,53,42,69,30,54,N
24/08/2017,Thursday,08:02:43,482.7166667,1,10,26,23,51,57,64,18,44,25,50,27,52,45,58,30,51,N
24/08/2017,Thursday,08:10:23,490.3833333,1,9,26,23,45,59,59,18,37,28,46,29,52,46,96,30,51,N
24/08/2017,Thursday,08:18:04,498.0666667,1,10,26,23,56,61,63,19,37,31,46,29,52,45,58,30,51,N
24/08/2017,Thursday,08:25:44,505.7333333,1,11,26,23,56,62,64,20,44,33,46,32,52,45,58,32,54,N
24/08/2017,Thursday,08:33:25,513.4166667,1,11,26,24,51,63,54,20,44,35,50,33,52,45,91,31,54,N
24/08/2017,Thursday,08:41:08,521.1333333,1,11,26,24,56,68,63,20,44,34,50,33,52,44,58,30,54,N
24/08/2017,Thursday,08:48:49,528.8166667,1,12,26,25,56,69,59,21,44,36,50,33,52,43,58,30,51,N
24/08/2017,Thursday,08:56:29,536.4833333,1,10,26,25,51,70,64,21,44,37,46,35,52,42,69,30,54,N
07/09/2017,Thursday,08:28:03,508.05,1,10,26,23,56,64,59,20,46,33,52,37,52,46,58,30,54,N
07/09/2017,Thursday,08:35:51,515.85,1,11,26,24,51,61,63,21,46,35,52,40,52,44,91,29,54,N
07/09/2017,Thursday,08:43:29,523.4833333,1,12,26,24,52,66,64,21,46,34,52,43,52,43,58,28,54,N
07/09/2017,Thursday,08:51:17,531.2833333,1,11,26,25,56,67,59,23,46,37,48,42,52,42,58,29,51,N
07/09/2017,Thursday,08:58:55,538.9166667,1,11,26,25,56,67,64,21,46,38,52,41,53,42,69,29,54,N
14/09/2017,Thursday,08:01:03,481.05,1,9,26,22,53,59,64,18,44,27,50,26,52,49,79,29,51,N
14/09/2017,Thursday,08:04:07,484.1166667,1,9,26,22,51,59,64,19,37,28,50,27,52,49,79,29,51,N
14/09/2017,Thursday,08:07:11,487.1833333,1,11,26,22,45,60,64,19,37,31,50,28,52,49,79,29,51,N
14/09/2017,Thursday,08:10:14,490.2333333,1,10,26,22,45,61,64,19,37,30,46,29,52,50,74,30,51,N
14/09/2017,Thursday,08:13:17,493.2833333,1,10,26,22,45,59,69,21,37,30,46,30,52,50,79,30,51,N
14/09/2017,Thursday,08:16:36,496.6,1,11,37,22,45,60,69,22,37,35,46,30,52,47,79,29,51,N
14/09/2017,Thursday,08:21:40,501.6666667,1,10,26,23,55,62,69,23,37,38,46,33,52,46,79,30,51,N
14/09/2017,Thursday,08:26:43,506.7166667,1,11,26,23,56,63,50,24,44,41,46,33,52,47,79,29,54,N
14/09/2017,Thursday,08:31:47,511.7833333,1,10,26,23,51,63,64,24,44,38,50,35,52,46,79,29,54,N
14/09/2017,Thursday,08:36:51,516.85,1,11,26,23,51,65,69,24,44,40,50,37,52,46,62,29,54,N
14/09/2017,Thursday,08:42:00,522,1,11,26,24,55,66,69,26,44,39,50,39,52,45,62,29,54,N
14/09/2017,Thursday,08:56:38,536.6333333,1,11,26,25,51,64,69,25,44,39,46,43,52,44,74,29,54,N
21/09/2017,Thursday,08:13:51,493.85,1,10,22,22,40,62,69,20,42,32,42,31,52,46,79,29,51,N
21/09/2017,Thursday,08:21:33,501.55,1,11,22,22,44,65,69,21,42,32,42,31,52,48,79,30,51,N
21/09/2017,Thursday,08:29:13,509.2166667,1,10,22,23,44,66,64,21,42,31,46,35,52,47,79,29,54,N
21/09/2017,Thursday,08:36:57,516.95,1,10,22,24,44,70,69,22,42,38,46,33,52,46,79,28,54,N
21/09/2017,Thursday,08:55:21,535.35,1,10,24,24,44,71,69,21,42,36,42,36,52,43,74,28,54,N
18/08/2017,Friday,08:00:49,480.8166667,1,9,25,22,52,56,64,18,44,22,37,26,52,44,98,28,51,N
18/08/2017,Friday,08:13:35,493.5833333,1,10,25,22,45,59,64,19,37,27,45,34,52,45,64,31,51,N
18/08/2017,Friday,08:21:36,501.6,1,10,25,23,55,60,63,20,37,31,45,31,52,46,64,29,51,N
01/09/2017,Friday,08:03:00,483,1,11,26,22,51,58,63,19,40,28,52,30,52,45,58,28,51,N
01/09/2017,Friday,08:10:40,490.6666667,1,10,26,22,45,60,59,19,40,31,48,31,52,46,96,29,51,N
01/09/2017,Friday,08:18:20,498.3333333,1,11,26,23,56,62,63,20,40,33,48,32,52,45,58,29,51,N
01/09/2017,Friday,08:26:02,506.0333333,1,10,26,23,56,63,64,23,46,34,48,34,52,46,58,31,54,N
01/09/2017,Friday,08:33:42,513.7,1,11,26,23,51,65,54,23,46,36,52,35,52,43,91,30,54,N
01/09/2017,Friday,08:41:31,521.5166667,1,10,26,24,56,68,63,22,46,35,52,36,52,43,58,29,54,N
01/09/2017,Friday,08:49:12,529.2,1,11,26,25,56,70,59,22,46,37,48,41,52,44,58,29,51,N
01/09/2017,Friday,08:56:52,536.8666667,1,12,26,26,51,72,64,21,46,37,48,40,52,43,69,29,54,N
08/09/2017,Friday,08:02:19,482.3166667,1,10,26,22,51,58,64,19,46,27,52,27,52,48,58,27,51,N
08/09/2017,Friday,08:09:58,489.9666667,1,9,26,22,45,61,59,20,40,28,48,31,52,46,96,27,51,N
08/09/2017,Friday,08:17:41,497.6833333,1,10,37,22,56,61,64,22,40,30,48,37,52,47,58,28,51,N
08/09/2017,Friday,08:25:20,505.3333333,1,10,26,23,56,62,64,24,46,36,48,35,52,46,58,30,54,N
08/09/2017,Friday,08:33:00,513,1,11,26,23,51,67,59,30,56,38,62,41,52,45,64,28,54,N
08/09/2017,Friday,08:40:40,520.6666667,1,10,26,25,56,68,63,25,46,37,52,47,52,44,58,30,54,N
08/09/2017,Friday,08:48:20,528.3333333,1,11,26,25,56,68,59,23,46,38,48,46,52,44,58,28,51,N
08/09/2017,Friday,08:55:59,535.9833333,1,10,26,25,51,68,59,23,46,38,48,40,52,42,69,29,54,N
15/09/2017,Friday,08:00:56,480.9333333,1,9,26,22,53,64,64,18,44,28,50,27,52,47,79,30,51,N
15/09/2017,Friday,08:08:35,488.5833333,1,11,26,23,45,61,64,19,37,30,50,31,52,45,74,31,51,N
15/09/2017,Friday,08:16:16,496.2666667,1,10,37,22,45,65,69,19,37,33,46,33,52,46,79,28,51,N
15/09/2017,Friday,08:23:55,503.9166667,1,11,26,23,56,67,71,20,44,34,46,29,52,46,79,28,51,N
15/09/2017,Friday,08:31:35,511.5833333,1,11,26,23,51,70,64,20,44,39,50,34,52,44,79,30,54,N
15/09/2017,Friday,08:39:15,519.25,1,10,26,25,56,69,69,20,44,36,50,35,52,44,62,28,54,N
15/09/2017,Friday,08:46:56,526.9333333,1,10,26,25,56,67,69,21,44,39,50,35,52,43,62,28,51,N
15/09/2017,Friday,08:54:36,534.6,1,12,26,27,51,70,69,21,44,40,46,36,52,43,62,28,51,N
22/09/2017,Friday,08:08:35,488.5833333,1,10,22,22,44,60,64,20,42,27,42,35,52,47,74,26,51,N
22/09/2017,Friday,08:16:14,496.2333333,1,10,22,23,44,62,69,20,42,27,42,37,52,46,79,28,51,N
22/09/2017,Friday,08:23:54,503.9,1,10,22,23,44,67,50,20,42,31,42,36,66,47,79,34,51,N
22/09/2017,Friday,08:31:33,511.55,1,10,22,23,40,68,64,21,42,31,46,38,52,46,79,35,54,N
22/09/2017,Friday,08:39:09,519.15,1,10,22,23,44,66,69,21,42,32,46,39,52,47,62,32,54,N
22/09/2017,Friday,08:46:44,526.7333333,1,12,22,23,44,70,69,22,42,33,42,47,52,44,62,28,51,N
22/09/2017,Friday,08:54:23,534.3833333,1,11,24,25,40,71,69,22,42,32,42,44,53,45,52,27,51,N
12/08/2017,Saturday,08:01:29,481.4833333,1,9,25,21,52,41,64,17,46,19,39,22,52,37,98,28,51,Y
12/08/2017,Saturday,08:09:08,489.1333333,1,11,25,21,45,42,59,18,40,19,47,22,52,38,98,28,51,Y
12/08/2017,Saturday,08:17:07,497.1166667,1,10,36,22,44,41,64,18,40,19,47,22,52,38,64,28,51,Y
19/08/2017,Saturday,08:22:17,502.2833333,1,9,25,22,55,42,63,17,37,18,45,24,52,38,64,29,51,N
19/08/2017,Saturday,08:29:56,509.9333333,1,9,25,22,55,43,59,17,44,19,45,25,52,39,91,28,54,N
19/08/2017,Saturday,08:37:34,517.5666667,1,10,25,22,55,45,63,17,44,19,49,24,52,40,69,29,54,N
19/08/2017,Saturday,08:45:13,525.2166667,1,10,25,22,51,45,59,17,44,19,49,26,52,40,98,28,54,N
19/08/2017,Saturday,08:52:52,532.8666667,1,10,25,24,51,45,59,18,44,19,45,27,52,43,69,29,51,N
26/08/2017,Saturday,08:43:25,523.4166667,1,10,26,22,52,41,64,17,44,19,50,22,52,41,58,28,54,N
26/08/2017,Saturday,08:51:01,531.0166667,1,11,26,23,56,41,59,17,44,19,46,22,52,42,58,28,51,N
26/08/2017,Saturday,08:58:42,538.7,1,10,26,23,56,41,64,17,44,19,46,22,53,42,69,28,54,N
02/09/2017,Saturday,08:07:31,487.5166667,1,10,26,23,45,40,59,17,40,18,52,21,52,37,58,28,51,N
02/09/2017,Saturday,08:15:10,495.1666667,1,9,26,25,45,40,64,17,40,18,48,21,52,38,58,27,51,N
02/09/2017,Saturday,08:22:50,502.8333333,1,10,26,22,56,41,63,23,56,24,57,22,52,38,58,27,51,N
02/09/2017,Saturday,08:30:34,510.5666667,1,11,26,23,56,41,59,17,44,19,50,21,52,39,64,27,54,N
02/09/2017,Saturday,08:38:12,518.2,1,10,26,23,56,42,63,17,44,19,50,22,52,44,58,27,54,N
02/09/2017,Saturday,08:45:50,525.8333333,1,11,26,23,52,43,59,17,44,20,50,22,52,46,58,28,51,N
02/09/2017,Saturday,08:53:29,533.4833333,1,10,26,24,51,41,59,17,44,19,46,22,52,45,69,27,51,N
16/09/2017,Saturday,08:25:30,505.5,1,9,26,22,56,42,50,17,46,18,48,22,52,40,79,28,54,N
16/09/2017,Saturday,08:33:09,513.15,1,10,26,22,51,42,64,18,46,18,52,22,52,41,79,29,54,N
16/09/2017,Saturday,08:40:47,520.7833333,1,10,26,23,56,42,69,18,46,18,52,22,52,42,79,27,54,N
16/09/2017,Saturday,08:48:27,528.45,1,10,26,23,56,42,69,18,46,19,48,22,52,42,79,27,51,N
16/09/2017,Saturday,08:56:05,536.0833333,1,10,26,23,51,44,69,19,46,19,48,22,52,42,74,29,54,N
23/09/2017,Saturday,08:19:27,499.45,1,10,22,22,44,40,69,17,42,18,42,22,66,41,79,27,51,N
23/09/2017,Saturday,08:27:05,507.0833333,1,10,22,22,44,42,50,18,42,19,46,22,66,43,79,27,54,N
23/09/2017,Saturday,08:34:44,514.7333333,1,10,22,22,40,41,50,18,42,18,46,22,52,42,79,27,54,N
