date,Monday,actual time,to_minutes,slot,car1,bus1,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,Holiday
08/08/2017,Tuesday,18:24:57,1104.95,11,17,25,30,55,70,59,42,46,23,52,49,52,49,70,43,56,N
08/08/2017,Tuesday,18:32:36,1112.6,11,15,25,30,55,73,64,41,46,25,39,59,53,54,79,40,51,N
08/08/2017,Tuesday,18:45:19,1125.316667,11,14,25,30,44,73,59,45,40,28,52,60,52,53,79,43,51,N
08/08/2017,Tuesday,18:52:58,1132.966667,11,13,27,30,55,74,59,39,40,26,47,59,52,52,68,42,51,N
22/08/2017,Tuesday,18:07:19,1087.316667,11,16,25,32,51,78,63,48,44,25,45,50,53,48,80,40,51,N
22/08/2017,Tuesday,18:15:02,1095.033333,11,16,21,30,55,79,64,42,37,23,49,49,53,47,80,41,51,N
22/08/2017,Tuesday,18:22:49,1102.816667,11,18,25,30,55,78,59,38,44,25,49,53,52,46,70,39,51,N
22/08/2017,Tuesday,18:30:42,1110.7,11,20,25,29,51,76,64,38,44,25,37,56,52,46,79,38,59,N
22/08/2017,Tuesday,18:43:43,1123.716667,11,18,25,30,44,78,59,43,37,25,49,49,52,49,79,40,51,N
22/08/2017,Tuesday,18:51:33,1131.55,11,16,27,29,51,77,59,41,37,27,45,50,52,52,75,45,51,N
22/08/2017,Tuesday,18:59:14,1139.233333,11,16,27,30,55,80,63,41,37,25,45,50,52,47,68,45,51,N
29/08/2017,Tuesday,18:04:54,1084.9,11,14,26,30,56,70,63,52,46,24,48,51,53,49,59,43,51,N
29/08/2017,Tuesday,18:12:34,1092.566667,11,15,26,30,56,69,57,46,46,25,52,54,53,47,76,49,51,N
29/08/2017,Tuesday,18:20:14,1100.233333,11,13,26,30,56,68,64,47,40,24,52,54,52,49,59,46,51,N
29/08/2017,Tuesday,18:27:53,1107.883333,11,16,26,31,51,69,59,51,46,23,52,54,52,48,59,43,56,N
29/08/2017,Tuesday,18:35:35,1115.583333,11,15,26,29,56,67,64,44,46,24,52,59,53,48,59,45,51,N
29/08/2017,Tuesday,18:43:16,1123.266667,11,12,26,31,45,66,59,44,40,25,52,59,52,49,80,45,51,N
29/08/2017,Tuesday,18:50:55,1130.916667,11,13,28,30,51,66,59,45,40,24,48,60,52,50,69,48,51,N
29/08/2017,Tuesday,18:58:34,1138.566667,11,13,28,32,56,66,55,46,40,25,52,57,52,50,62,46,51,N
12/09/2017,Tuesday,18:03:36,1083.6,11,14,26,29,56,62,69,49,44,23,46,57,53,55,59,37,51,N
12/09/2017,Tuesday,18:11:21,1091.35,11,15,26,30,51,66,58,42,44,25,50,61,52,55,76,38,51,N
12/09/2017,Tuesday,18:19:04,1099.066667,11,14,26,30,56,66,64,44,37,26,50,62,52,56,59,37,51,N
12/09/2017,Tuesday,18:26:45,1106.75,11,14,26,29,51,62,64,48,44,25,50,55,52,53,59,39,56,N
12/09/2017,Tuesday,18:34:26,1114.433333,11,13,26,29,56,59,58,47,44,26,50,62,53,54,59,38,51,N
12/09/2017,Tuesday,18:42:12,1122.2,11,13,26,31,45,59,69,44,44,27,50,62,52,51,80,42,51,N
12/09/2017,Tuesday,18:49:53,1129.883333,11,15,26,29,45,61,64,44,37,27,50,70,52,52,78,42,51,N
12/09/2017,Tuesday,18:57:35,1137.583333,11,14,28,29,56,64,69,45,37,26,46,60,53,51,69,41,51,N
19/09/2017,Tuesday,18:01:57,1081.95,11,14,22,32,44,73,64,41,40,25,40,59,52,52,67,35,59,N
19/09/2017,Tuesday,18:09:38,1089.633333,11,16,24,31,40,78,58,46,40,28,43,56,52,52,78,36,51,N
19/09/2017,Tuesday,18:17:21,1097.35,11,18,24,32,44,80,64,41,40,28,43,58,53,51,76,38,51,N
19/09/2017,Tuesday,18:25:03,1105.05,11,19,27,29,40,81,64,44,40,26,43,54,52,54,59,36,56,N
19/09/2017,Tuesday,18:33:01,1113.016667,11,16,24,29,44,83,58,45,40,26,43,59,53,51,59,38,51,N
19/09/2017,Tuesday,18:40:41,1120.683333,11,20,22,29,39,85,58,45,40,27,43,58,52,51,82,39,51,N
19/09/2017,Tuesday,18:48:21,1128.35,11,16,26,29,39,81,64,45,40,29,43,58,52,54,65,41,51,N
19/09/2017,Tuesday,18:56:01,1136.016667,11,15,23,29,46,86,69,47,40,29,40,56,52,53,66,40,51,N
09/08/2017,Wednesday,18:05:20,1085.333333,11,23,25,30,55,64,63,36,46,24,47,66,53,45,80,40,51,N
09/08/2017,Wednesday,18:12:59,1092.983333,11,21,25,33,55,71,57,37,40,24,52,66,53,45,80,39,51,N
09/08/2017,Wednesday,18:20:39,1100.65,11,17,25,33,55,67,63,38,40,25,52,58,52,46,70,41,51,N
09/08/2017,Wednesday,18:28:20,1108.333333,11,19,25,32,51,70,63,40,46,25,39,66,52,47,79,40,56,N
09/08/2017,Wednesday,18:36:00,1116,11,17,25,32,55,73,64,42,46,25,52,66,53,48,79,42,51,N
09/08/2017,Wednesday,18:43:40,1123.666667,11,22,25,30,44,73,59,39,40,24,52,63,52,47,79,41,51,N
09/08/2017,Wednesday,18:51:20,1131.333333,11,16,27,30,51,70,59,42,40,24,47,64,52,49,75,41,51,N
09/08/2017,Wednesday,18:59:00,1139,11,16,27,30,55,69,63,42,40,25,52,72,52,50,68,42,51,N
16/08/2017,Wednesday,18:14:58,1094.966667,11,18,21,30,55,70,64,39,37,24,49,46,53,48,80,39,51,N
16/08/2017,Wednesday,18:22:36,1102.6,11,17,25,29,55,70,59,38,37,24,49,46,53,47,70,41,51,N
16/08/2017,Wednesday,18:30:37,1110.616667,11,15,25,29,51,66,64,38,44,25,37,53,52,49,79,39,59,N
16/08/2017,Wednesday,18:38:24,1118.4,11,19,25,32,44,71,59,39,44,29,49,52,52,49,79,41,51,N
16/08/2017,Wednesday,18:46:09,1126.15,11,17,25,30,44,72,59,40,37,27,49,51,52,48,79,40,51,N
16/08/2017,Wednesday,18:53:50,1133.833333,11,16,27,31,55,71,64,40,37,28,45,52,52,49,68,40,51,N
23/08/2017,Wednesday,18:04:48,1084.8,11,20,25,31,55,72,63,43,44,25,45,55,53,48,80,43,51,N
23/08/2017,Wednesday,18:12:31,1092.516667,11,20,25,30,55,76,57,39,44,25,49,56,53,47,80,44,51,N
23/08/2017,Wednesday,18:20:12,1100.2,11,21,25,32,55,72,64,40,37,25,49,57,52,46,70,43,51,N
23/08/2017,Wednesday,18:27:51,1107.85,11,17,25,31,51,76,59,40,44,25,49,61,52,49,70,42,56,N
23/08/2017,Wednesday,18:36:00,1116,11,19,25,30,55,74,64,39,44,25,37,55,53,49,79,43,51,N
23/08/2017,Wednesday,18:46:45,1126.75,11,16,25,30,44,75,59,44,37,25,49,56,52,48,79,43,51,N
23/08/2017,Wednesday,18:57:24,1137.4,11,17,27,29,55,78,55,41,37,26,45,50,53,47,68,48,51,N
13/09/2017,Wednesday,18:04:45,1084.75,11,15,26,29,56,68,69,41,44,24,46,57,53,54,59,40,51,N
13/09/2017,Wednesday,18:12:27,1092.45,11,17,26,29,56,69,58,38,44,24,50,57,53,51,76,39,51,N
13/09/2017,Wednesday,18:20:08,1100.133333,11,22,26,30,56,69,64,38,37,24,50,59,52,52,59,41,51,N
13/09/2017,Wednesday,18:27:50,1107.833333,11,17,26,31,51,69,64,40,44,26,50,52,52,54,59,43,56,N
13/09/2017,Wednesday,18:35:34,1115.566667,11,18,26,32,56,70,58,41,44,26,50,52,53,51,59,47,51,N
13/09/2017,Wednesday,18:43:15,1123.25,11,17,26,32,45,70,69,41,37,27,50,57,52,53,80,40,51,N
13/09/2017,Wednesday,18:50:59,1130.983333,11,18,28,30,51,67,64,42,37,27,46,57,52,53,69,43,51,N
13/09/2017,Wednesday,18:58:39,1138.65,11,14,28,29,56,70,69,45,37,26,46,53,52,53,62,45,51,N
10/08/2017,Thursday,18:02:52,1082.866667,11,17,25,31,55,69,59,36,46,22,47,58,52,44,80,43,51,N
10/08/2017,Thursday,18:10:30,1090.5,11,19,25,29,51,68,57,35,46,23,52,62,52,44,80,43,51,N
10/08/2017,Thursday,18:18:09,1098.15,11,15,25,33,55,71,64,35,40,23,52,56,52,45,70,42,51,N
10/08/2017,Thursday,18:25:48,1105.8,11,18,25,32,55,71,59,35,46,24,52,62,52,45,70,43,56,N
10/08/2017,Thursday,18:33:27,1113.45,11,19,25,32,55,75,64,35,46,23,39,61,53,45,79,42,51,N
10/08/2017,Thursday,18:41:06,1121.1,11,17,25,34,44,76,59,35,46,24,52,66,52,44,79,43,51,N
10/08/2017,Thursday,18:48:43,1128.716667,11,16,25,32,44,72,59,38,40,25,47,65,52,44,79,41,51,N
10/08/2017,Thursday,18:56:22,1136.366667,11,17,27,31,55,75,55,39,40,27,47,63,52,43,68,46,51,N
17/08/2017,Thursday,18:06:48,1086.8,11,14,25,32,51,62,63,38,44,23,45,63,53,45,80,41,51,N
17/08/2017,Thursday,18:14:29,1094.483333,11,14,21,33,55,66,64,37,37,24,49,61,53,45,80,41,51,N
17/08/2017,Thursday,18:22:17,1102.283333,11,14,25,30,55,70,59,40,37,24,49,54,53,45,70,39,51,N
17/08/2017,Thursday,18:29:59,1109.983333,11,14,25,32,51,66,63,38,44,24,49,53,52,45,79,40,59,N
17/08/2017,Thursday,18:37:40,1117.666667,11,15,25,29,44,63,63,42,44,24,49,61,53,47,79,39,51,N
17/08/2017,Thursday,18:45:21,1125.35,11,14,25,28,44,66,59,42,37,24,49,55,52,47,79,39,51,N
17/08/2017,Thursday,18:53:04,1133.066667,11,14,27,29,55,63,59,41,37,25,45,58,52,47,68,41,51,N
24/08/2017,Thursday,18:04:48,1084.8,11,24,26,31,56,77,63,43,44,26,46,52,53,46,59,43,51,N
24/08/2017,Thursday,18:12:33,1092.55,11,25,26,30,56,77,57,41,44,24,50,55,53,46,76,44,51,N
24/08/2017,Thursday,18:31:52,1111.866667,11,22,26,31,51,80,64,39,44,25,50,53,52,47,59,45,51,N
24/08/2017,Thursday,18:39:40,1119.666667,11,22,26,33,45,79,59,42,44,24,50,54,52,46,80,43,51,N
24/08/2017,Thursday,18:47:23,1127.383333,11,21,26,33,45,77,59,43,37,24,50,49,52,46,80,44,51,N
24/08/2017,Thursday,18:58:07,1138.116667,11,19,28,34,56,78,55,43,37,24,46,51,52,46,69,46,51,N
14/09/2017,Thursday,18:25:37,1105.616667,11,13,26,28,56,67,64,41,44,24,50,53,52,47,62,38,56,N
14/09/2017,Thursday,18:33:12,1113.2,11,15,26,28,56,68,58,37,44,25,50,55,53,50,62,41,51,N
14/09/2017,Thursday,18:40:51,1120.85,11,16,26,27,45,68,58,39,44,26,50,58,52,49,62,41,51,N
14/09/2017,Thursday,18:48:33,1128.55,11,18,26,28,45,72,64,40,37,27,50,57,52,48,62,44,51,N
14/09/2017,Thursday,18:56:12,1136.2,11,19,28,29,56,78,69,46,37,27,46,58,52,50,70,45,51,N
21/09/2017,Thursday,18:06:11,1086.183333,11,13,22,29,40,73,69,40,42,23,42,57,53,48,67,38,51,N
21/09/2017,Thursday,18:16:56,1096.933333,11,14,24,30,44,74,64,41,42,25,46,55,53,50,76,37,51,N
21/09/2017,Thursday,18:24:38,1104.633333,11,14,27,29,44,74,64,46,42,25,46,53,52,50,59,43,51,N
21/09/2017,Thursday,18:32:19,1112.316667,11,16,24,29,44,76,58,47,42,24,46,58,53,50,59,40,51,N
21/09/2017,Thursday,18:40:00,1120,11,14,22,31,39,77,58,41,42,26,46,58,52,51,82,47,51,N
21/09/2017,Thursday,18:47:41,1127.683333,11,14,22,30,39,75,64,42,42,26,42,59,52,50,65,43,51,N
21/09/2017,Thursday,18:55:17,1135.283333,11,14,23,29,44,76,69,41,42,26,42,59,52,50,66,42,51,N
11/08/2107,Friday,18:07:23,1087.383333,11,25,25,32,51,70,63,44,46,25,47,67,53,47,80,46,51,N
11/08/2107,Friday,18:15:03,1095.05,11,29,21,33,55,70,64,46,40,25,52,64,53,47,80,42,51,N
11/08/2107,Friday,18:22:45,1102.75,11,22,25,35,55,72,59,44,40,23,52,65,53,47,70,45,51,N
11/08/2107,Friday,18:30:27,1110.45,11,22,25,31,51,73,64,44,46,25,39,59,52,47,79,45,59,N
11/08/2107,Friday,18:38:09,1118.15,11,25,25,32,44,74,59,44,46,26,52,60,52,47,79,42,51,N
11/08/2107,Friday,18:45:56,1125.933333,11,23,25,32,44,75,59,43,40,28,52,69,52,48,79,43,51,N
11/08/2107,Friday,18:58:36,1138.6,11,22,27,34,55,73,55,44,40,31,52,79,52,49,68,44,51,N
18/08/2017,Friday,18:01:29,1081.483333,11,20,25,33,55,69,59,44,37,24,45,60,52,46,80,36,59,N
18/08/2017,Friday,18:09:11,1089.183333,11,20,25,29,51,69,57,47,44,24,45,60,52,47,80,39,51,N
18/08/2017,Friday,18:17:00,1097,11,17,25,30,55,73,64,45,37,25,49,64,53,47,70,41,51,N
18/08/2017,Friday,18:24:47,1104.783333,11,18,25,30,55,72,59,46,44,25,49,64,52,48,70,42,56,N
18/08/2017,Friday,18:32:29,1112.483333,11,20,25,31,55,70,64,45,44,30,37,64,53,47,79,44,51,N
18/08/2017,Friday,18:40:11,1120.183333,11,19,25,33,44,70,59,48,44,28,49,60,52,47,79,44,51,N
18/08/2017,Friday,18:47:54,1127.9,11,19,25,32,44,72,59,45,37,30,49,56,52,47,79,44,51,N
18/08/2017,Friday,18:55:37,1135.616667,11,21,27,32,55,72,63,42,37,27,45,59,52,49,68,40,51,N
01/09/2017,Friday,18:03:21,1083.35,11,23,26,30,56,70,64,45,46,26,48,64,53,47,59,38,51,N
01/09/2017,Friday,18:11:03,1091.05,11,28,26,33,51,70,57,48,46,26,52,65,52,47,76,38,51,N
01/09/2017,Friday,18:18:44,1098.733333,11,24,26,31,56,73,64,43,40,26,52,66,52,47,59,38,51,N
01/09/2017,Friday,18:26:28,1106.466667,11,21,26,30,56,76,59,43,46,26,52,65,52,50,59,40,56,N
01/09/2017,Friday,18:34:11,1114.183333,11,20,26,31,56,77,64,43,46,24,52,68,53,49,59,43,51,N
01/09/2017,Friday,18:41:51,1121.85,11,30,26,30,45,76,59,45,46,24,52,64,52,50,80,42,51,N
01/09/2017,Friday,18:49:38,1129.633333,11,21,26,31,45,76,59,47,40,28,48,64,52,49,78,41,51,N
08/09/2017,Friday,18:04:23,1084.383333,11,26,26,32,56,68,63,52,46,31,48,62,53,51,59,39,51,N
08/09/2017,Friday,18:12:23,1092.383333,11,20,26,29,56,63,57,49,46,27,52,76,53,48,76,42,51,N
08/09/2017,Friday,18:20:04,1100.066667,11,21,26,30,56,66,64,44,40,28,52,58,52,47,59,41,51,N
08/09/2017,Friday,18:27:45,1107.75,11,21,26,30,51,65,59,44,46,27,52,63,52,48,59,41,56,N
19/08/2017,Saturday,18:02:43,1082.716667,11,19,25,31,55,81,59,24,37,25,45,38,52,52,80,44,59,N
19/08/2017,Saturday,18:10:23,1090.383333,11,21,25,30,51,81,57,24,44,24,49,38,52,52,80,43,51,N
19/08/2017,Saturday,18:18:02,1098.033333,11,20,25,29,55,85,64,23,37,27,49,37,52,54,70,49,51,N
19/08/2017,Saturday,18:25:41,1105.683333,11,20,25,30,55,85,59,23,44,26,49,36,52,53,70,44,56,N
19/08/2017,Saturday,18:33:21,1113.35,11,19,25,31,55,88,64,23,44,24,37,36,53,55,79,45,51,N
19/08/2017,Saturday,18:46:07,1126.116667,11,24,25,32,44,88,59,23,37,24,49,33,52,58,79,46,51,N
19/08/2017,Saturday,18:53:51,1133.85,11,29,27,31,55,88,64,25,37,24,45,32,52,56,68,45,51,N
26/08/2017,Saturday,18:03:22,1083.366667,11,20,26,30,56,84,64,22,44,22,46,25,53,54,59,44,51,N
26/08/2017,Saturday,18:11:02,1091.033333,11,18,26,30,51,86,57,23,44,22,50,25,52,54,76,44,51,N
26/08/2017,Saturday,18:18:42,1098.7,11,16,26,29,56,86,64,23,37,22,50,25,52,54,59,49,51,N
26/08/2017,Saturday,18:26:26,1106.433333,11,19,26,30,56,83,59,23,44,22,50,25,52,55,59,45,56,N
26/08/2017,Saturday,18:34:06,1114.1,11,17,26,31,56,88,64,22,44,22,50,25,53,56,59,47,51,N
26/08/2017,Saturday,18:41:46,1121.766667,11,17,26,29,45,86,59,24,44,22,50,25,52,56,80,48,51,N
26/08/2017,Saturday,18:49:26,1129.433333,11,16,26,30,45,87,59,24,37,23,50,26,52,54,78,52,51,N
26/08/2017,Saturday,18:57:06,1137.1,11,14,28,31,55,89,55,23,37,23,46,25,53,55,69,48,51,N
09/09/2017,Saturday,18:00:00,1080,11,15,26,31,56,78,64,25,40,22,48,31,52,57,59,38,59,N
16/09/2017,Saturday,18:07:29,1087.483333,11,20,26,34,51,77,69,29,44,26,46,42,53,61,67,41,51,N
16/09/2017,Saturday,18:15:11,1095.183333,11,20,21,34,56,78,64,28,37,24,50,41,53,59,78,41,51,N
16/09/2017,Saturday,18:22:56,1102.933333,11,26,26,32,56,82,64,27,44,24,50,41,52,57,59,40,51,N
16/09/2017,Saturday,18:30:36,1110.6,11,19,26,33,51,82,58,27,44,24,50,40,52,58,59,40,59,N
16/09/2017,Saturday,18:40:28,1120.466667,11,19,26,34,45,80,58,28,44,26,50,40,52,57,82,42,51,N
16/09/2017,Saturday,18:48:08,1128.133333,11,19,26,32,45,80,64,30,37,26,50,37,52,57,65,44,51,N
16/09/2017,Saturday,18:55:47,1135.783333,11,18,28,32,56,82,69,29,37,27,46,39,52,59,66,45,51,N
23/09/2017,Saturday,18:11:01,1091.016667,11,17,24,30,44,76,58,26,42,22,46,31,53,64,69,45,51,N
23/09/2017,Saturday,18:18:49,1098.816667,11,17,22,30,44,74,64,25,42,22,46,29,53,62,61,57,51,N
23/09/2017,Saturday,18:26:31,1106.516667,11,17,27,31,40,74,64,24,42,22,46,30,53,65,62,45,56,N
23/09/2017,Saturday,18:34:10,1114.166667,11,15,24,31,44,76,59,26,42,22,46,31,53,64,62,45,51,N
23/09/2017,Saturday,18:41:51,1121.85,11,14,22,31,39,80,58,26,42,22,46,29,66,64,62,48,51,N
23/09/2017,Saturday,18:49:33,1129.55,11,15,26,30,39,91,64,26,42,22,42,30,53,62,62,50,51,N
23/09/2017,Saturday,18:57:09,1137.15,11,14,23,31,46,89,69,27,42,23,46,29,53,62,70,52,51,N
