date,day,Actual Time,to_minutes,slot,car1,bus1,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,Holiday
22/08/2017,Tuesday,09:40:31,580.5166666667,2,14,25,28,44,79,59,27,44,33,45,34,53,46,98,32,51,N
22/08/2017,Tuesday,09:48:20,588.3333333333,2,16,25,29,44,81,54,31,37,35,45,30,52,47,98,32,51,N
22/08/2017,Tuesday,09:56:17,596.2833333333,2,15,25,30,51,79,59,33,44,35,45,29,52,47,61,34,51,N
29/08/2017,Tuesday,09:01:18,541.3,2,13,26,26,56,63,63,22,46,38,52,38,53,50,69,35,54,N
29/08/2017,Tuesday,09:08:57,548.95,2,14,26,27,48,65,63,22,40,41,48,42,52,50,58,33,51,N
29/08/2017,Tuesday,09:16:36,556.6,2,14,35,27,51,67,59,24,33,43,48,39,53,48,58,30,51,N
29/08/2017,Tuesday,09:24:15,564.25,2,15,26,28,51,70,57,26,46,44,52,38,52,48,59,31,51,N
29/08/2017,Tuesday,09:31:54,571.9,2,14,21,29,51,71,64,27,46,44,52,34,53,47,59,32,57,N
29/08/2017,Tuesday,09:39:34,579.5666666667,2,14,21,29,45,70,59,31,46,41,48,33,53,46,58,32,51,N
29/08/2017,Tuesday,09:47:13,587.2166666667,2,15,21,30,45,72,66,33,40,46,48,34,53,45,58,33,51,N
29/08/2017,Tuesday,09:54:51,594.85,2,15,21,31,51,75,59,34,46,45,48,35,52,45,55,32,51,N
12/09/2017,Tuesday,09:00:08,540.1333333333,2,11,26,25,56,69,69,22,44,37,50,33,53,46,69,31,54,N
12/09/2017,Tuesday,09:07:48,547.8,2,13,26,26,48,70,56,23,37,43,50,34,53,46,58,29,51,N
12/09/2017,Tuesday,09:15:28,555.4666666667,2,12,29,27,51,70,64,23,31,39,46,34,53,46,58,31,51,N
12/09/2017,Tuesday,09:23:08,563.1333333333,2,13,26,27,51,74,69,24,44,40,50,33,52,46,58,33,51,N
12/09/2017,Tuesday,09:30:50,570.8333333333,2,12,21,28,56,75,69,24,44,43,50,31,52,48,59,32,57,N
12/09/2017,Tuesday,09:38:30,578.5,2,14,21,28,45,73,64,23,44,41,50,29,53,50,58,31,51,N
12/09/2017,Tuesday,09:46:11,586.1833333333,2,19,21,28,45,73,61,24,37,42,46,29,53,50,58,31,51,N
12/09/2017,Tuesday,09:53:51,593.85,2,22,21,29,51,68,61,26,44,40,46,29,52,48,55,31,51,N
19/09/2017,Tuesday,09:00:09,540.15,2,14,22,27,44,63,69,21,40,41,43,36,53,44,79,28,54,N
19/09/2017,Tuesday,09:07:50,547.8333333333,2,15,22,27,44,57,56,22,40,38,43,36,52,44,79,28,51,N
19/09/2017,Tuesday,09:15:35,555.5833333333,2,13,22,28,40,56,64,24,40,43,40,34,53,44,79,28,51,N
19/09/2017,Tuesday,09:24:04,564.0666666667,2,14,22,30,44,57,69,25,40,46,43,33,52,45,79,29,51,N
19/09/2017,Tuesday,09:32:05,572.0833333333,2,15,22,31,40,54,69,26,40,42,43,32,52,45,79,30,57,N
09/08/2017,Wednesday,09:06:31,546.5166666667,2,12,25,26,47,61,63,22,40,33,52,39,53,48,60,32,51,N
09/08/2017,Wednesday,09:14:11,554.1833333333,2,12,25,26,47,63,59,22,33,34,47,37,53,47,60,32,51,N
09/08/2017,Wednesday,09:21:49,561.8166666667,2,12,25,27,52,60,63,22,40,35,52,34,53,48,98,35,51,N
09/08/2017,Wednesday,09:29:29,569.4833333333,2,15,25,28,55,58,64,23,46,34,52,33,52,45,65,38,54,N
09/08/2017,Wednesday,09:37:08,577.1333333333,2,13,25,28,50,61,59,23,46,37,52,36,53,46,98,34,51,N
09/08/2017,Wednesday,09:44:46,584.7666666667,2,14,25,29,44,56,67,23,40,36,47,36,53,45,73,33,51,N
09/08/2017,Wednesday,09:52:25,592.4166666667,2,14,25,30,51,61,54,23,40,35,47,36,53,44,61,37,51,N
16/08/2017,Wednesday,09:03:54,543.9,2,12,25,26,47,76,63,22,38,33,52,42,53,43,60,33,54,N
16/08/2017,Wednesday,09:11:37,551.6166666667,2,12,25,27,47,77,59,22,40,34,47,38,52,43,60,33,51,N
16/08/2017,Wednesday,09:19:16,559.2666666667,2,15,34,27,52,74,63,23,33,37,52,42,53,43,60,35,51,N
16/08/2017,Wednesday,09:26:58,566.9666666667,2,12,25,28,50,77,64,24,46,35,52,37,52,43,65,36,54,N
16/08/2017,Wednesday,09:34:36,574.6,2,13,25,29,51,76,59,23,46,34,52,38,53,43,98,38,51,N
16/08/2017,Wednesday,09:42:15,582.25,2,13,25,29,44,78,59,23,46,35,47,36,53,43,73,36,51,N
16/08/2017,Wednesday,09:49:54,589.9,2,13,25,30,44,75,54,22,40,31,47,35,52,44,61,35,51,N
16/08/2017,Wednesday,09:57:33,597.55,2,13,25,31,55,77,59,24,46,31,47,36,53,44,61,35,51,N
23/08/2017,Wednesday,09:05:52,545.8666666667,2,12,25,27,47,70,63,21,37,38,49,36,53,44,60,29,51,N
23/08/2017,Wednesday,09:13:31,553.5166666667,2,13,25,26,47,79,59,22,31,40,45,34,53,44,60,31,51,N
23/08/2017,Wednesday,09:21:10,561.1666666667,2,15,25,26,52,75,63,24,37,39,49,30,53,44,60,32,51,N
23/08/2017,Wednesday,09:28:49,568.8166666667,2,14,25,27,55,79,64,26,44,41,49,29,52,44,65,34,54,N
23/08/2017,Wednesday,09:36:28,576.4666666667,2,15,25,28,51,76,59,31,44,42,49,29,53,46,82,34,51,N
23/08/2017,Wednesday,09:44:09,584.15,2,15,25,28,44,77,67,32,37,38,45,29,53,45,73,33,51,N
23/08/2017,Wednesday,09:51:49,591.8166666667,2,15,25,29,51,77,54,40,37,40,45,28,52,46,61,35,51,N
23/08/2017,Wednesday,09:59:29,599.4833333333,2,14,25,31,55,74,59,38,44,45,45,28,52,44,61,33,51,N
30/08/2017,Wednesday,09:00:24,540.4,2,11,26,25,56,41,64,21,46,35,52,37,53,44,69,29,54,N
30/08/2017,Wednesday,09:08:03,548.05,2,12,26,26,48,41,63,23,40,38,48,39,52,45,58,30,51,N
30/08/2017,Wednesday,09:15:42,555.7,2,11,29,27,51,41,59,22,33,40,48,36,53,45,58,30,51,N
30/08/2017,Wednesday,09:23:20,563.3333333333,2,12,26,27,51,43,57,22,46,37,52,34,52,45,58,31,51,N
30/08/2017,Wednesday,09:31:00,571,2,13,21,27,56,44,64,22,46,37,52,31,52,46,59,33,57,N
30/08/2017,Wednesday,09:38:39,578.65,2,12,21,28,45,45,59,24,46,36,48,30,53,48,58,32,51,N
30/08/2017,Wednesday,09:46:18,586.3,2,12,21,29,45,46,66,24,40,35,48,29,53,46,58,32,51,N
30/08/2017,Wednesday,09:53:57,593.95,2,13,21,29,51,45,59,23,46,33,48,28,52,47,55,33,51,N
10/08/2017,Thursday,09:04:45,544.75,2,11,25,26,47,68,63,21,37,37,49,45,53,43,60,29,54,N
10/08/2017,Thursday,09:12:25,552.4166666667,2,12,25,27,47,68,59,21,37,38,45,43,53,42,60,30,51,N
10/08/2017,Thursday,09:20:03,560.05,2,12,34,27,52,69,63,21,37,39,45,44,53,43,60,30,51,N
10/08/2017,Thursday,09:27:42,567.7,2,12,25,27,55,72,64,22,44,43,49,38,53,44,65,32,54,N
10/08/2017,Thursday,09:35:20,575.3333333333,2,12,25,28,51,73,59,22,44,40,49,38,53,42,73,31,51,N
10/08/2017,Thursday,09:42:58,582.9666666667,2,13,25,29,44,75,59,22,37,41,45,35,53,42,73,31,51,N
10/08/2017,Thursday,09:50:36,590.6,2,13,25,29,44,75,54,23,37,40,45,33,52,43,61,31,51,N
10/08/2017,Thursday,09:58:18,598.3,2,15,25,30,55,76,59,23,44,40,45,32,52,43,61,33,51,N
17/08/2017,Thursday,09:04:53,544.8833333333,2,11,25,26,47,57,63,22,40,31,52,43,53,42,60,30,54,N
17/08/2017,Thursday,09:12:33,552.55,2,11,25,26,47,58,59,22,40,32,47,40,53,42,60,30,51,N
17/08/2017,Thursday,09:20:07,560.1166666667,2,11,34,26,52,60,63,22,40,32,52,34,53,42,60,30,51,N
17/08/2017,Thursday,09:27:46,567.7666666667,2,11,25,27,55,63,64,22,46,35,52,34,53,43,65,31,54,N
17/08/2017,Thursday,09:35:25,575.4166666667,2,11,25,28,51,63,59,23,46,33,52,39,53,43,73,31,51,N
17/08/2017,Thursday,09:43:04,583.0666666667,2,13,25,29,44,65,59,24,40,31,47,32,53,43,73,31,51,N
17/08/2017,Thursday,09:50:42,590.7,2,12,25,29,55,67,54,25,40,30,47,35,52,44,61,35,51,N
17/08/2017,Thursday,09:58:21,598.35,2,12,25,30,55,68,59,29,46,31,52,34,52,45,61,33,51,N
24/08/2017,Thursday,09:04:09,544.15,2,11,26,25,48,72,63,21,37,35,50,37,53,41,58,30,54,N
24/08/2017,Thursday,09:11:50,551.8333333333,2,12,26,26,48,74,59,21,37,36,46,38,52,42,58,32,51,N
24/08/2017,Thursday,09:19:30,559.5,2,12,35,27,53,73,63,21,37,38,46,37,53,42,58,31,51,N
24/08/2017,Thursday,09:27:10,567.1666666667,2,15,26,27,50,71,64,23,44,36,50,37,53,43,59,32,54,N
24/08/2017,Thursday,09:37:58,577.9666666667,2,12,21,29,45,77,59,28,44,38,50,35,53,43,59,34,51,N
24/08/2017,Thursday,09:45:38,585.6333333333,2,13,21,29,45,75,66,28,37,39,46,40,53,44,58,34,51,N
24/08/2017,Thursday,09:53:19,593.3166666667,2,14,21,31,51,73,54,31,44,40,46,33,52,45,55,34,51,N
07/09/2017,Thursday,09:06:34,546.5666666667,2,13,26,26,48,71,63,22,40,36,52,37,53,42,58,28,51,N
07/09/2017,Thursday,09:14:13,554.2166666667,2,12,26,26,51,68,59,23,33,36,48,36,53,42,58,28,51,N
07/09/2017,Thursday,09:21:51,561.85,2,11,26,27,52,72,63,24,40,36,52,34,53,42,58,29,51,N
07/09/2017,Thursday,09:29:31,569.5166666667,2,12,26,27,56,74,64,24,46,37,52,31,52,43,59,29,54,N
07/09/2017,Thursday,09:37:10,577.1666666667,2,12,21,28,51,72,59,27,46,37,52,32,53,43,59,30,51,N
07/09/2017,Thursday,09:44:49,584.8166666667,2,13,21,29,45,72,66,23,40,36,48,33,53,44,58,30,51,N
07/09/2017,Thursday,09:52:26,592.4333333333,2,14,21,30,51,74,54,24,40,37,48,34,53,44,55,31,51,N
14/09/2017,Thursday,09:04:11,544.1833333333,2,13,26,25,48,64,56,24,37,41,50,41,53,43,79,30,54,N
14/09/2017,Thursday,09:13:51,553.85,2,12,26,26,48,63,64,25,31,43,46,38,53,44,79,30,51,N
14/09/2017,Thursday,09:21:40,561.6666666667,2,12,26,26,53,61,69,25,37,48,50,34,53,44,79,30,51,N
14/09/2017,Thursday,09:29:13,569.2166666667,2,15,26,27,56,60,69,24,44,43,50,31,52,44,79,30,54,N
14/09/2017,Thursday,09:36:48,576.8,2,16,21,28,51,59,64,24,44,45,50,29,53,45,62,32,51,N
14/09/2017,Thursday,09:44:21,584.35,2,12,21,28,45,58,61,23,37,43,46,30,53,46,62,31,51,N
14/09/2017,Thursday,09:51:56,591.9333333333,2,14,21,28,51,58,61,23,37,43,46,28,52,46,62,32,51,N
14/09/2017,Thursday,09:59:28,599.4666666667,2,16,21,29,56,59,64,23,44,39,46,30,52,47,79,32,51,N
21/09/2017,Thursday,09:03:00,543,2,11,26,24,44,70,69,21,42,36,46,35,53,44,79,28,54,N
21/09/2017,Thursday,09:10:40,550.6666666667,2,11,22,25,40,71,56,21,42,36,42,31,52,45,79,27,51,N
21/09/2017,Thursday,09:18:22,558.3666666667,2,11,24,25,40,69,64,22,42,35,46,32,53,45,79,29,51,N
21/09/2017,Thursday,09:29:03,569.05,2,12,22,26,44,75,69,23,42,36,46,35,52,47,79,30,54,N
21/09/2017,Thursday,09:36:46,576.7666666667,2,12,26,27,44,74,64,23,42,36,42,33,53,48,79,31,51,N
21/09/2017,Thursday,09:44:40,584.6666666667,2,12,24,28,39,75,61,22,42,36,42,33,53,49,79,30,51,N
21/09/2017,Thursday,09:53:05,593.0833333333,2,14,22,29,40,77,61,23,42,33,42,30,52,47,79,33,51,N
11/08/2107,Friday,09:47:35,587.5833333333,2,13,25,29,44,70,66,24,40,38,47,31,53,45,98,34,51,N
11/08/2107,Friday,09:55:12,595.2,2,15,25,31,51,74,59,24,46,37,47,34,52,45,61,33,51,N
01/09/2017,Friday,09:04:47,544.7833333333,2,11,26,26,48,71,63,22,40,37,52,39,53,42,58,29,54,N
01/09/2017,Friday,09:12:44,552.7333333333,2,12,26,27,48,71,59,21,40,38,48,38,53,43,58,30,51,N
01/09/2017,Friday,09:20:23,560.3833333333,2,12,26,27,53,73,63,22,40,40,52,37,53,44,58,30,51,N
01/09/2017,Friday,09:28:13,568.2166666667,2,13,26,28,56,76,64,22,46,40,52,37,52,44,59,30,54,N
01/09/2017,Friday,09:35:54,575.9,2,13,21,28,51,66,55,22,46,38,52,36,53,46,59,30,51,N
01/09/2017,Friday,09:43:41,583.6833333333,2,13,21,28,45,76,66,22,40,37,48,39,53,45,58,32,51,N
01/09/2017,Friday,09:51:20,591.3333333333,2,14,21,28,56,75,54,22,40,39,48,38,52,45,55,33,51,N
01/09/2017,Friday,09:59:00,599,2,15,21,30,56,76,59,22,46,38,52,36,52,45,59,33,51,N
08/09/2017,Friday,09:03:38,543.6333333333,2,12,26,26,48,69,63,34,40,41,62,43,53,42,58,30,54,N
08/09/2017,Friday,09:11:17,551.2833333333,2,13,26,27,48,66,59,28,40,38,48,43,52,43,58,29,51,N
08/09/2017,Friday,09:18:57,558.95,2,13,35,26,53,65,59,29,33,40,52,42,53,44,58,30,51,N
08/09/2017,Friday,09:26:36,566.6,2,13,26,27,50,59,61,31,46,40,52,42,52,44,59,29,54,N
08/09/2017,Friday,09:34:16,574.2666666667,2,13,21,27,51,64,59,29,46,38,52,40,53,43,59,31,51,N
08/09/2017,Friday,09:41:55,581.9166666667,2,13,21,28,45,67,59,27,46,39,48,38,53,45,58,30,51,N
08/09/2017,Friday,09:49:34,589.5666666667,2,15,21,28,45,65,54,29,40,44,48,37,52,44,55,31,51,N
08/09/2017,Friday,09:57:14,597.2333333333,2,16,21,29,56,62,59,27,46,40,48,39,53,44,55,32,51,N
15/09/2017,Friday,09:02:15,542.25,2,12,26,25,48,73,69,21,44,38,50,38,53,43,79,28,54,N
15/09/2017,Friday,09:09:59,549.9833333333,2,11,26,26,48,73,56,21,37,39,50,37,52,43,79,30,51,N
15/09/2017,Friday,09:17:38,557.6333333333,2,11,35,26,53,72,64,22,31,36,46,33,53,43,69,29,51,N
15/09/2017,Friday,09:25:17,565.2833333333,2,13,26,27,51,76,69,21,44,40,50,37,52,44,79,29,54,N
15/09/2017,Friday,09:32:56,572.9333333333,2,14,21,28,51,73,69,21,44,37,50,35,53,45,79,29,57,N
15/09/2017,Friday,09:40:34,580.5666666667,2,13,21,28,45,72,64,21,44,40,46,30,53,45,62,31,51,N
15/09/2017,Friday,09:48:19,588.3166666667,2,16,21,30,45,70,61,21,37,39,46,33,52,45,62,30,51,N
22/09/2017,Friday,09:02:03,542.05,12,22,25,44,69,69,22,42,34,46,48,53,45,79,27,54,51,N
22/09/2017,Friday,09:09:43,549.7166666667,13,22,26,44,70,56,22,42,33,42,40,53,50,79,28,51,54,N
22/09/2017,Friday,09:17:18,557.3,13,22,27,40,72,64,21,42,33,46,39,53,49,69,29,51,51,N
22/09/2017,Friday,09:24:58,564.9666666667,13,22,26,44,75,57,22,42,33,46,39,53,50,79,28,54,51,N
22/09/2017,Friday,09:32:39,572.65,13,22,27,40,80,69,22,42,34,46,41,53,51,79,29,57,54,N
22/09/2017,Friday,09:40:19,580.3166666667,13,26,28,44,76,64,22,42,36,42,41,53,50,62,31,51,57,N
22/09/2017,Friday,09:48:03,588.05,14,25,29,39,75,61,22,42,35,42,40,53,50,62,32,51,51,N
22/09/2017,Friday,09:55:39,595.65,19,22,30,44,75,64,23,42,34,42,36,53,50,59,30,51,51,N
19/08/2017,Saturday,09:00:32,540.5333333333,2,11,25,24,55,44,63,18,44,19,49,30,53,43,98,29,54,N
19/08/2017,Saturday,09:08:12,548.2,2,11,25,24,47,46,63,18,37,20,49,33,52,43,60,29,51,N
19/08/2017,Saturday,09:15:51,555.85,2,11,34,25,51,47,59,18,31,20,45,31,53,45,60,30,51,N
19/08/2017,Saturday,09:23:29,563.4833333333,2,10,25,25,50,48,57,18,44,20,49,32,52,45,65,30,51,N
19/08/2017,Saturday,09:31:08,571.1333333333,2,11,25,26,55,52,64,18,44,20,49,38,52,47,65,30,57,N
19/08/2017,Saturday,09:38:46,578.7666666667,2,12,25,27,44,56,59,19,44,21,49,36,53,46,98,30,51,N
19/08/2017,Saturday,09:46:25,586.4166666667,2,12,25,27,44,57,67,19,37,21,45,39,53,46,98,32,51,N
19/08/2017,Saturday,09:54:04,594.0666666667,2,12,25,28,51,62,59,19,44,21,45,39,52,46,61,31,51,N
26/08/2017,Saturday,09:06:20,546.3333333333,2,11,26,24,48,41,63,18,37,20,50,22,53,44,58,28,51,N
26/08/2017,Saturday,09:13:59,553.9833333333,2,10,26,24,48,41,59,18,31,19,46,22,53,45,58,29,51,N
26/08/2017,Saturday,09:21:37,561.6166666667,2,11,26,24,52,42,63,18,37,19,50,22,53,45,58,29,51,N
26/08/2017,Saturday,09:29:16,569.2666666667,2,10,26,25,56,43,64,18,44,20,50,22,52,46,59,30,54,N
26/08/2017,Saturday,09:36:54,576.9,2,11,21,25,51,42,59,18,44,20,50,23,53,47,59,30,51,N
26/08/2017,Saturday,09:44:34,584.5666666667,2,12,21,26,45,45,66,18,37,20,46,23,53,48,58,30,51,N
26/08/2017,Saturday,09:52:13,592.2166666667,2,11,21,26,51,44,54,18,37,20,46,22,53,49,55,30,51,N
26/08/2017,Saturday,09:59:53,599.8833333333,2,11,21,26,56,46,59,18,44,20,46,23,52,53,59,31,51,N
02/09/2017,Saturday,09:01:07,541.1166666667,2,10,26,24,56,42,63,17,44,19,50,22,53,44,69,28,54,N
02/09/2017,Saturday,09:08:45,548.75,2,10,26,25,48,44,63,18,40,19,48,23,52,44,58,28,51,N
02/09/2017,Saturday,09:16:25,556.4166666667,2,11,35,25,51,44,59,18,33,20,48,24,53,45,58,29,51,N
02/09/2017,Saturday,09:24:03,564.05,2,11,26,26,51,44,57,18,46,20,52,23,52,44,59,29,51,N
02/09/2017,Saturday,09:31:43,571.7166666667,2,10,21,27,51,46,64,18,46,20,52,24,52,43,59,30,57,N
02/09/2017,Saturday,09:39:22,579.3666666667,2,10,21,27,45,48,59,19,46,20,48,24,53,45,58,29,51,N
16/09/2017,Saturday,09:03:42,543.7,2,10,26,23,48,45,56,18,38,19,52,23,53,44,79,27,54,N
16/09/2017,Saturday,09:11:21,551.35,2,10,26,25,48,45,69,20,40,19,48,23,52,44,79,28,51,N
16/09/2017,Saturday,09:19:00,559,2,10,35,25,53,47,64,19,33,19,52,23,53,44,79,29,51,N
16/09/2017,Saturday,09:26:45,566.75,2,11,26,26,50,49,69,20,46,19,52,23,52,45,79,29,54,N
16/09/2017,Saturday,09:34:24,574.4,2,11,21,26,51,53,64,19,46,19,52,26,53,47,79,29,51,N
16/09/2017,Saturday,09:42:03,582.05,2,12,21,26,45,52,64,19,46,19,48,26,53,47,74,30,51,N
16/09/2017,Saturday,09:49:43,589.7166666667,2,13,21,28,45,54,61,19,40,20,48,25,52,47,79,31,51,N
23/09/2017,Saturday,09:47:16,587.2666666667,,11,24,27,39,49,61,19,42,20,42,24,53,48,62,30,51,N
23/09/2017,Saturday,09:54:54,594.9,,12,22,28,40,51,64,19,42,20,42,25,53,48,62,33,51,N
