date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
17:42:37,17:04:36,1024.6,10,22,43,84,33,35,33,68,46,Y
17:42:37,17:09:45,1029.75,10,23,43,80,32,35,33,68,46,Y
17:42:37,17:14:52,1034.866667,10,23,42,83,32,35,34,68,46,Y
17:42:37,17:20:00,1040,10,24,42,86,32,36,34,69,45,Y
17:42:37,17:25:08,1045.133333,10,22,43,83,32,36,34,69,46,Y
17:42:37,17:30:27,1050.45,10,22,43,84,33,36,34,70,46,Y
17:42:37,17:35:34,1055.566667,10,21,43,83,33,36,33,74,47,Y
17:42:37,17:40:43,1060.716667,10,21,43,86,33,37,33,74,47,Y
17:42:37,17:45:51,1065.85,10,21,42,82,34,37,33,74,47,Y
17:42:37,17:50:58,1070.966667,10,21,42,83,34,36,32,76,47,Y
17:42:37,17:56:07,1076.116667,10,21,42,84,34,37,32,77,48,Y
18:42:37,17:01:48,1021.8,10,23,49,89,36,35,50,70,49,N
18:42:37,17:07:58,1027.966667,10,23,48,91,45,37,56,69,50,N
18:42:37,17:14:09,1034.15,10,23,48,93,48,37,59,69,50,N
18:42:37,17:20:19,1040.316667,10,23,48,92,51,38,64,71,50,N
18:42:37,17:26:30,1046.5,10,23,48,92,54,35,65,73,50,N
18:42:37,17:32:41,1052.683333,10,23,48,96,58,39,70,72,54,N
18:42:37,17:38:52,1058.866667,10,23,49,95,61,39,69,72,56,N
18:42:37,17:45:03,1065.05,10,24,49,95,61,40,69,74,52,N
18:42:37,17:51:13,1071.216667,10,23,49,100,62,41,68,75,59,N
18:42:37,17:57:23,1077.383333,10,24,49,104,63,40,68,74,54,N
25:42:37,17:01:58,1021.966667,10,23,49,89,37,34,50,70,49,N
25:42:37,17:03:02,1023.033333,10,23,48,89,38,34,54,70,49,N
25:42:37,17:09:12,1029.2,10,23,48,92,46,36,56,69,50,N
25:42:37,17:15:24,1035.4,10,23,48,95,49,36,63,69,50,N
25:42:37,17:21:35,1041.583333,10,23,48,92,52,37,68,71,50,N
25:42:37,17:27:45,1047.75,10,23,48,93,55,38,65,73,50,N
25:42:37,17:33:54,1053.9,10,23,48,96,60,38,76,72,51,N
25:42:37,17:40:05,1060.083333,10,23,49,93,62,38,77,73,51,N
25:42:37,17:46:15,1066.25,10,24,49,100,61,41,69,74,52,N
25:42:37,17:52:28,1072.466667,10,24,49,101,63,39,69,75,54,N
25:42:37,17:58:39,1078.65,10,24,49,106,65,39,68,74,59,N
19:42:37,17:04:12,1024.2,10,22,47,89,37,37,57,71,49,N
19:42:37,17:10:26,1030.433333,10,23,47,90,48,37,60,69,48,N
19:42:37,17:16:38,1036.633333,10,23,48,90,49,38,62,70,49,N
19:42:37,17:22:50,1042.833333,10,22,48,91,55,38,62,72,49,N
19:42:37,17:29:03,1049.05,10,21,48,92,59,35,69,72,49,N
19:42:37,17:35:17,1055.283333,10,22,47,108,60,39,71,71,50,N
19:42:37,17:41:33,1061.55,10,22,48,108,59,39,69,72,52,N
19:42:37,17:47:44,1067.733333,10,21,48,109,61,40,68,73,53,N
19:42:37,17:53:56,1073.933333,10,22,47,110,62,39,70,74,53,N
26:42:37,17:04:49,1024.816667,10,23,47,94,38,36,57,71,49,N
26:42:37,17:10:59,1030.983333,10,23,47,95,49,36,66,69,48,N
26:42:37,17:17:10,1037.166667,10,23,48,96,50,36,65,69,49,N
26:42:37,17:23:20,1043.333333,10,22,48,96,56,37,66,71,49,N
26:42:37,17:29:35,1049.583333,10,22,47,95,60,38,69,71,49,N
26:42:37,17:35:46,1055.766667,10,22,47,92,60,38,71,71,50,N
26:42:37,17:41:57,1061.95,10,25,48,91,60,38,70,72,57,N
26:42:37,17:43:02,1063.033333,10,24,48,91,60,38,76,72,57,N
26:42:37,17:49:17,1069.283333,10,24,48,97,61,38,69,72,53,N
26:42:37,17:55:36,1075.6,10,22,47,98,63,38,70,74,53,N
20:42:37,17:00:35,1020.583333,10,25,48,90,35,36,60,72,55,N
20:42:37,17:06:49,1026.816667,10,26,48,92,42,37,63,71,56,N
20:42:37,17:13:00,1033,10,26,47,93,46,37,69,71,57,N
20:42:37,17:19:10,1039.166667,10,25,48,93,49,38,70,72,57,N
20:42:37,17:28:38,1048.633333,10,27,48,94,54,35,75,73,57,N
20:42:37,17:34:49,1054.816667,10,26,47,96,57,40,77,73,58,N
20:42:37,17:41:01,1061.016667,10,28,47,97,60,37,80,73,58,N
20:42:37,17:47:10,1067.166667,10,26,47,98,59,37,73,73,59,N
20:42:37,17:53:21,1073.35,10,27,47,97,55,37,75,74,60,N
20:42:37,17:59:31,1079.516667,10,27,48,96,61,38,74,74,61,N
21:42:37,17:02:40,1022.666667,10,23,47,97,37,35,62,70,51,N
