date,day,actual time,to_minutes,slot,car1,bus1 ,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,holiday
03/09/2017,Sunday,20:36:10,1236.166667,13,12,26,28,51,53,64,30,46,22,52,25,52,46,85,36,60,Y
03/09/2017,Sunday,20:43:50,1243.833333,13,13,26,26,51,53,63,27,46,22,52,24,52,44,67,35,60,Y
03/09/2017,Sunday,20:51:39,1251.65,13,12,37,26,51,52,63,26,46,22,48,24,52,44,67,35,60,Y
03/09/2017,Sunday,20:59:30,1259.5,13,11,35,26,53,50,64,28,40,22,48,24,52,46,68,34,60,Y
24/09/2017,Sunday,20:03:37,1203.616667,13,12,22,26,46,52,69,22,42,22,46,27,66,46,92,32,69,Y
24/09/2017,Sunday,20:11:16,1211.266667,13,11,22,26,44,51,57,22,42,22,46,25,66,47,92,32,69,Y
24/09/2017,Sunday,20:18:56,1218.933333,13,11,22,25,40,49,64,22,42,22,42,25,66,47,67,31,69,Y
24/09/2017,Sunday,20:26:31,1226.516667,13,11,22,25,40,50,69,22,42,22,46,24,66,45,82,31,69,Y
24/09/2017,Sunday,20:34:12,1234.2,13,11,22,25,40,48,57,22,42,22,46,24,66,46,67,30,69,Y
24/09/2017,Sunday,20:41:53,1241.883333,13,11,22,25,40,47,69,22,42,22,42,24,66,45,67,31,69,Y
24/09/2017,Sunday,20:49:28,1249.466667,13,11,22,24,40,48,64,21,42,22,42,25,66,44,65,32,69,Y
24/09/2017,Sunday,20:57:11,1257.183333,13,10,22,24,40,48,69,21,42,21,42,24,66,45,68,31,73,Y
