date,Monday,actual time,to_minutes,slot,car1,bus1,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,Holiday
12/09/2017,Tuesday,16:18:31,978.5166667,9,14,26,29,56,61,64,21,37,21,50,31,52,46,55,34,51,N
12/09/2017,Tuesday,16:26:18,986.3,9,13,28,28,56,65,69,21,37,21,46,35,52,48,55,32,65,N
12/09/2017,Tuesday,16:33:57,993.95,9,14,26,29,45,62,69,21,44,21,46,38,52,48,59,33,60,N
12/09/2017,Tuesday,16:41:40,1001.666667,9,15,26,28,52,63,64,21,44,21,50,40,52,48,96,34,57,N
12/09/2017,Tuesday,16:49:20,1009.333333,9,14,26,30,51,60,64,21,44,22,50,43,52,50,91,36,57,N
12/09/2017,Tuesday,16:57:01,1017.016667,9,15,26,30,55,62,59,22,44,23,50,42,52,49,69,34,57,N
19/09/2017,Tuesday,16:04:28,964.4666667,9,15,22,28,44,61,69,22,40,22,43,30,52,44,94,34,51,N
19/09/2017,Tuesday,16:12:08,972.1333333,9,17,22,29,44,62,64,21,40,22,43,31,52,45,55,33,51,N
19/09/2017,Tuesday,16:19:47,979.7833333,9,17,22,28,44,60,64,21,40,22,40,30,52,46,55,32,51,N
19/09/2017,Tuesday,16:27:29,987.4833333,9,17,24,28,40,60,69,21,40,21,40,31,52,47,55,34,65,N
19/09/2017,Tuesday,16:35:03,995.05,9,16,22,27,39,58,69,22,40,22,40,34,52,48,79,33,60,N
19/09/2017,Tuesday,16:42:47,1002.783333,9,15,27,28,44,60,64,22,40,22,43,35,52,48,79,33,57,N
19/09/2017,Tuesday,16:50:27,1010.45,9,15,22,28,44,62,64,22,40,22,43,40,52,48,79,33,57,N
19/09/2017,Tuesday,16:58:13,1018.216667,9,13,22,28,44,63,75,22,40,23,43,38,52,49,79,34,57,N
09/08/2017,Wednesday,16:07:54,967.9,9,13,25,28,51,58,63,21,46,20,39,45,52,43,76,37,51,N
09/08/2017,Wednesday,16:15:33,975.55,9,15,25,28,55,61,59,22,40,21,39,42,52,43,62,35,51,N
09/08/2017,Wednesday,16:23:13,983.2166667,9,17,25,30,55,63,63,22,40,21,47,38,52,44,62,36,51,N
09/08/2017,Wednesday,16:30:54,990.9,9,18,25,28,51,57,63,22,40,21,47,40,52,44,65,34,60,N
09/08/2017,Wednesday,16:38:33,998.55,9,18,25,29,44,58,55,22,46,21,39,42,52,44,98,36,62,N
09/08/2017,Wednesday,16:46:13,1006.216667,9,18,25,30,55,58,59,22,46,21,39,44,52,45,91,37,57,N
09/08/2017,Wednesday,16:53:53,1013.883333,9,14,25,31,55,60,59,22,46,21,52,47,52,45,98,39,57,N
16/08/2017,Wednesday,16:07:33,967.55,9,14,25,27,51,63,63,24,44,21,49,34,52,42,76,36,51,N
16/08/2017,Wednesday,16:23:48,983.8,9,18,25,28,55,62,63,24,37,21,45,35,52,42,62,35,51,N
16/08/2017,Wednesday,16:31:28,991.4666667,9,16,25,29,51,62,63,22,37,21,45,34,52,43,65,34,60,N
16/08/2017,Wednesday,16:39:07,999.1166667,9,19,25,28,44,65,55,22,44,21,45,36,52,44,98,36,62,N
16/08/2017,Wednesday,16:46:46,1006.766667,9,18,25,29,51,63,59,21,44,21,49,39,52,43,91,37,57,N
16/08/2017,Wednesday,16:54:29,1014.483333,9,19,25,29,55,63,59,22,44,22,49,40,52,44,98,37,57,N
23/08/2017,Wednesday,16:03:39,963.65,9,19,25,28,55,63,63,21,44,22,49,34,52,43,62,33,51,N
23/08/2017,Wednesday,16:11:20,971.3333333,9,17,25,28,51,67,59,22,44,23,49,34,52,42,76,33,51,N
23/08/2017,Wednesday,16:18:59,978.9833333,9,18,25,30,55,67,59,21,37,22,49,33,52,43,62,34,51,N
23/08/2017,Wednesday,16:26:41,986.6833333,9,18,34,30,51,68,63,22,37,22,45,36,52,44,62,33,65,N
23/08/2017,Wednesday,16:34:20,994.3333333,9,17,25,29,44,74,64,21,44,22,45,37,52,43,98,37,60,N
23/08/2017,Wednesday,16:41:58,1001.966667,9,20,25,30,52,73,59,22,44,22,49,38,52,44,91,42,57,N
23/08/2017,Wednesday,16:52:38,1012.633333,9,20,25,30,55,74,59,22,44,21,49,42,52,44,98,38,57,N
13/09/2017,Wednesday,16:01:38,961.6333333,9,14,26,27,55,63,69,20,44,21,50,33,52,46,55,31,64,N
13/09/2017,Wednesday,16:09:19,969.3166667,9,14,26,28,51,62,61,20,44,20,50,34,52,45,55,32,51,N
13/09/2017,Wednesday,16:17:00,977,9,15,26,27,55,64,64,21,37,20,50,34,52,48,55,32,51,N
13/09/2017,Wednesday,16:24:41,984.6833333,9,14,26,28,56,59,69,20,37,20,46,33,52,48,55,32,65,N
13/09/2017,Wednesday,16:32:21,992.35,9,16,26,29,45,57,69,20,37,20,46,35,52,48,55,33,60,N
13/09/2017,Wednesday,16:40:02,1000.033333,9,15,26,29,45,56,64,20,44,22,46,38,52,50,96,33,57,N
13/09/2017,Wednesday,16:47:46,1007.766667,9,15,26,29,51,57,64,20,44,22,50,40,52,50,91,34,57,N
13/09/2017,Wednesday,16:55:27,1015.45,9,14,26,30,56,57,64,21,44,22,50,40,52,55,69,35,57,N
10/08/2017,Thursday,16:05:21,965.35,9,18,25,29,55,66,63,21,46,20,39,29,52,42,62,33,51,N
10/08/2017,Thursday,16:12:59,972.9833333,9,19,25,30,55,65,59,21,40,20,39,31,52,41,62,36,51,N
10/08/2017,Thursday,16:20:38,980.6333333,9,17,25,29,55,66,59,22,40,20,47,34,52,43,62,36,51,N
10/08/2017,Thursday,16:28:18,988.3,9,23,34,29,51,65,63,22,40,20,47,32,52,44,65,39,65,N
10/08/2017,Thursday,16:35:57,995.95,9,19,25,28,44,66,64,21,46,21,47,35,52,44,98,39,60,N
10/08/2017,Thursday,16:43:35,1003.583333,9,21,25,29,55,68,59,21,46,21,39,37,52,43,91,41,57,N
10/08/2017,Thursday,16:51:15,1011.25,9,18,25,29,51,67,59,22,46,21,52,38,52,45,91,39,57,N
10/08/2017,Thursday,16:58:58,1018.966667,9,17,25,29,52,67,57,22,46,21,47,42,52,44,46,41,57,N
17/08/2017,Thursday,16:04:55,964.9166667,9,12,25,28,55,64,63,20,44,20,49,40,52,43,62,36,51,N
17/08/2017,Thursday,16:12:40,972.6666667,9,13,25,28,55,65,59,20,44,20,49,41,52,43,76,40,51,N
17/08/2017,Thursday,16:20:22,980.3666667,9,13,25,29,55,66,59,20,37,20,37,38,52,43,62,37,51,N
17/08/2017,Thursday,16:28:08,988.1333333,9,14,34,29,51,62,63,21,37,20,45,37,52,42,65,36,65,N
17/08/2017,Thursday,16:35:49,995.8166667,9,13,25,29,44,61,64,20,44,20,45,39,52,42,98,35,60,N
17/08/2017,Thursday,16:43:29,1003.483333,9,17,25,31,55,65,59,21,44,21,49,37,52,43,91,35,57,N
17/08/2017,Thursday,16:51:09,1011.15,9,15,25,29,51,58,59,21,44,21,49,43,52,43,91,35,57,N
17/08/2017,Thursday,16:58:52,1018.866667,9,14,25,30,52,61,57,22,46,21,47,44,52,45,98,35,57,N
24/08/2017,Thursday,16:01:49,961.8166667,9,21,26,30,55,67,64,21,44,21,50,38,52,45,55,37,64,N
24/08/2017,Thursday,16:09:31,969.5166667,9,21,26,30,51,69,59,21,44,21,50,37,52,46,55,38,51,N
24/08/2017,Thursday,16:17:11,977.1833333,9,21,26,29,55,69,59,21,37,21,50,41,52,46,55,38,51,N
24/08/2017,Thursday,16:24:51,984.85,9,23,26,32,56,70,63,22,37,21,46,38,52,43,55,40,65,N
24/08/2017,Thursday,16:32:31,992.5166667,9,20,26,30,45,70,64,23,37,21,46,37,52,43,55,39,60,N
24/08/2017,Thursday,16:40:13,1000.216667,9,25,26,30,45,71,69,23,44,22,50,39,52,46,96,41,57,N
24/08/2017,Thursday,16:47:53,1007.883333,9,25,26,30,51,74,59,24,44,21,50,39,52,45,91,39,57,N
24/08/2017,Thursday,16:55:34,1015.566667,9,23,26,32,56,73,59,24,44,22,50,40,52,44,69,43,57,N
14/09/2017,Thursday,16:04:17,964.2833333,9,13,26,28,56,55,69,20,44,21,50,33,52,45,64,33,51,N
14/09/2017,Thursday,16:12:00,972,9,13,26,28,51,59,64,20,44,20,50,35,52,46,64,33,51,N
14/09/2017,Thursday,16:19:40,979.6666667,9,14,26,28,56,53,64,20,37,20,50,39,52,44,55,34,51,N
14/09/2017,Thursday,16:27:20,987.3333333,9,15,35,28,51,58,69,20,37,20,46,41,52,45,55,34,65,N
14/09/2017,Thursday,16:35:00,995,9,17,26,28,45,58,69,20,44,21,46,42,52,44,79,32,60,N
14/09/2017,Thursday,16:42:44,1002.733333,9,18,26,28,56,58,64,20,44,21,50,42,52,45,62,34,57,N
14/09/2017,Thursday,16:50:28,1010.466667,9,17,26,29,51,59,64,21,44,21,50,42,52,46,62,33,57,N
14/09/2017,Thursday,16:58:10,1018.166667,9,15,26,29,52,60,75,22,44,22,50,43,52,45,75,34,57,N
21/09/2017,Thursday,16:32:34,992.5666667,9,14,24,32,39,61,69,21,42,20,42,38,52,47,55,34,60,N
21/09/2017,Thursday,16:41:03,1001.05,9,14,27,30,44,61,64,23,42,20,46,37,52,48,79,33,57,N
11/08/2107,Friday,16:04:45,964.75,9,20,25,29,55,60,63,23,46,21,39,41,52,43,62,35,51,N
11/08/2107,Friday,16:12:27,972.45,9,19,25,29,55,62,59,24,46,21,39,41,52,43,76,36,51,N
11/08/2107,Friday,16:20:06,980.1,9,18,25,28,55,63,59,24,40,21,47,42,52,43,62,35,51,N
11/08/2107,Friday,16:27:46,987.7666667,9,21,34,30,51,64,63,24,40,21,47,45,52,45,65,34,65,N
11/08/2107,Friday,16:35:26,995.4333333,9,20,25,29,44,66,64,25,46,21,47,50,52,46,98,36,60,N
11/08/2107,Friday,16:43:07,1003.116667,9,20,25,30,55,66,59,24,46,21,39,49,52,45,91,39,57,N
11/08/2107,Friday,16:50:51,1010.85,9,27,25,30,51,64,59,26,46,22,52,50,52,46,91,37,57,N
11/08/2107,Friday,16:58:31,1018.516667,9,25,25,31,52,65,57,25,46,22,47,48,52,45,98,41,57,N
18/08/2017,Friday,16:06:37,966.6166667,9,19,25,28,51,61,63,26,44,20,49,41,52,44,76,34,51,N
18/08/2017,Friday,16:21:06,981.1,9,17,25,28,55,62,59,26,37,21,37,40,52,42,62,33,51,N
18/08/2017,Friday,16:28:47,988.7833333,9,20,34,29,51,64,63,28,37,21,45,43,52,43,65,33,65,N
18/08/2017,Friday,16:36:26,996.4333333,9,23,25,28,44,63,63,27,44,22,45,43,52,42,98,36,60,N
18/08/2017,Friday,16:44:08,1004.133333,9,20,25,30,55,64,59,27,44,21,49,46,52,42,91,38,57,N
18/08/2017,Friday,16:51:51,1011.85,9,20,25,29,50,60,59,28,44,21,49,44,52,44,98,38,57,N
18/08/2017,Friday,16:59:35,1019.583333,9,18,25,30,52,60,57,29,44,22,49,46,52,45,98,37,57,N
01/09/2017,Friday,16:00:33,960.55,9,15,21,29,56,62,64,21,46,21,52,46,52,45,55,35,64,N
01/09/2017,Friday,16:08:13,968.2166667,9,16,26,30,51,63,57,22,46,21,52,46,52,45,55,35,51,N
01/09/2017,Friday,16:15:53,975.8833333,9,15,26,30,56,66,59,21,40,21,52,48,52,48,55,36,51,N
01/09/2017,Friday,16:23:32,983.5333333,9,18,26,32,56,65,63,23,40,22,48,49,52,46,55,36,51,N
01/09/2017,Friday,16:31:13,991.2166667,9,16,26,29,51,65,63,23,40,22,48,50,52,47,55,37,60,N
01/09/2017,Friday,16:38:53,998.8833333,9,16,26,30,45,65,55,24,46,22,52,54,52,46,96,35,62,N
01/09/2017,Friday,16:46:33,1006.55,9,20,26,29,56,65,59,24,46,22,52,55,52,46,96,37,57,N
01/09/2017,Friday,16:54:13,1014.216667,9,20,26,30,56,69,59,24,46,23,52,56,52,46,69,35,57,N
08/09/2017,Friday,16:04:14,964.2333333,9,18,26,29,56,65,63,23,46,21,52,39,52,46,55,34,51,N
08/09/2017,Friday,16:11:54,971.9,9,16,26,29,51,67,59,23,46,21,52,48,52,45,55,33,51,N
08/09/2017,Friday,16:19:34,979.5666667,9,16,26,28,56,62,59,22,40,21,48,41,52,46,55,33,51,N
08/09/2017,Friday,16:27:14,987.2333333,9,17,35,30,51,62,63,23,40,21,48,41,52,45,55,32,65,N
08/09/2017,Friday,16:34:57,994.95,9,18,26,28,45,65,64,23,46,22,48,42,52,46,59,34,60,N
08/09/2017,Friday,16:42:37,1002.616667,9,18,26,28,56,64,59,23,46,22,52,43,52,48,96,33,57,N
08/09/2017,Friday,16:50:17,1010.283333,9,17,26,30,51,68,59,23,46,23,52,48,52,48,91,33,57,N
08/09/2017,Friday,16:57:56,1017.933333,9,18,26,29,52,65,67,24,46,23,48,51,52,50,69,35,57,N
15/09/2017,Friday,16:05:52,965.8666667,9,16,26,28,56,62,69,22,44,22,50,41,52,46,64,33,51,N
15/09/2017,Friday,16:13:30,973.5,9,16,26,28,56,62,64,22,37,22,50,41,52,46,64,34,51,N
15/09/2017,Friday,16:21:10,981.1666667,9,17,26,28,56,60,64,22,37,22,46,42,52,46,55,32,51,N
15/09/2017,Friday,16:28:49,988.8166667,9,17,35,29,51,57,69,21,37,21,46,45,52,44,55,33,65,N
15/09/2017,Friday,16:36:37,996.6166667,9,17,26,30,45,60,69,22,44,23,46,42,52,47,62,35,60,N
15/09/2017,Friday,16:46:21,1006.35,9,16,26,29,56,62,64,23,44,22,50,45,52,47,62,33,57,N
15/09/2017,Friday,16:54:04,1014.066667,9,16,26,29,56,64,64,24,44,23,50,52,52,46,62,34,57,N
19/08/2017,Saturday,16:16:13,976.2166667,9,22,25,29,55,79,59,21,37,22,49,42,52,41,62,37,51,N
19/08/2017,Saturday,16:46:47,1006.783333,9,24,25,29,51,84,59,21,44,22,49,45,52,44,91,37,57,N
19/08/2017,Saturday,16:54:21,1014.35,9,24,25,31,55,81,59,22,44,22,49,40,52,45,98,39,57,N
26/08/2017,Saturday,16:00:48,960.8,9,13,21,26,56,73,64,20,44,21,50,26,52,43,55,37,64,N
26/08/2017,Saturday,16:08:28,968.4666667,9,13,26,28,51,73,57,20,44,22,50,25,52,42,55,38,51,N
26/08/2017,Saturday,16:16:45,976.75,9,15,26,27,56,73,59,20,37,22,50,25,52,42,55,36,51,N
09/09/2017,Saturday,16:12:31,972.5166667,9,13,26,30,56,73,64,24,46,22,52,30,52,43,55,38,51,N
09/09/2017,Saturday,16:20:11,980.1833333,9,13,26,30,56,77,64,26,40,23,48,30,52,44,55,36,51,N
09/09/2017,Saturday,16:27:50,987.8333333,9,13,35,28,51,77,69,25,40,23,48,30,52,44,55,38,65,N
09/09/2017,Saturday,16:35:29,995.4833333,9,14,26,28,45,78,69,26,46,23,48,30,52,45,59,37,60,N
09/09/2017,Saturday,16:43:09,1003.15,9,13,26,29,56,78,64,24,46,21,52,32,52,47,96,36,57,N
09/09/2017,Saturday,16:50:50,1010.833333,9,15,26,30,51,73,64,24,46,22,52,32,52,48,91,35,57,N
09/09/2017,Saturday,16:58:29,1018.483333,9,15,26,29,52,77,75,23,46,22,48,32,52,47,96,35,57,N
16/09/2017,Saturday,16:04:52,964.8666667,9,15,26,28,56,76,69,26,46,27,52,36,52,46,94,36,51,N
16/09/2017,Saturday,16:12:35,972.5833333,9,15,26,29,56,75,64,27,46,30,52,37,52,45,55,39,51,N
16/09/2017,Saturday,16:20:10,980.1666667,9,18,26,30,56,74,64,26,40,28,48,37,52,45,55,44,51,N
16/09/2017,Saturday,16:27:50,987.8333333,9,15,35,30,51,73,69,28,37,26,48,38,52,47,55,42,65,N
16/09/2017,Saturday,16:35:29,995.4833333,9,19,26,31,45,75,69,27,44,26,46,36,52,45,79,39,60,N
16/09/2017,Saturday,16:43:07,1003.116667,9,18,26,31,56,78,64,26,44,24,50,38,52,47,79,43,57,N
16/09/2017,Saturday,16:50:45,1010.75,9,24,26,32,51,74,64,25,46,22,52,37,52,47,79,43,57,N
16/09/2017,Saturday,16:58:24,1018.4,9,22,26,33,52,75,75,25,44,23,50,40,52,48,79,42,57,N
