date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
17:42:37,19:03:03,1143.05,12,20,42,79,37,39,32,76,50,Y
17:42:37,19:08:11,1148.183333,12,19,42,78,38,39,32,76,49,Y
17:42:37,19:13:19,1153.316667,12,19,42,77,38,39,32,76,49,Y
17:42:37,19:18:28,1158.466667,12,19,43,79,39,39,32,75,49,Y
17:42:37,19:23:36,1163.6,12,19,43,79,39,40,33,73,50,Y
17:42:37,19:28:44,1168.733333,12,19,43,81,40,39,33,72,50,Y
17:42:37,19:33:52,1173.866667,12,19,42,81,39,40,33,73,51,Y
17:42:37,19:39:01,1179.016667,12,19,43,80,39,40,33,73,50,Y
17:42:37,19:44:09,1184.15,12,20,43,79,39,40,32,73,50,Y
17:42:37,19:49:17,1189.283333,12,19,43,84,39,40,32,73,50,Y
17:42:37,19:54:29,1194.483333,12,19,42,79,39,40,32,72,51,Y
17:42:37,19:59:37,1199.616667,12,19,42,85,39,40,32,72,51,Y
16:42:37,19:03:36,1143.6,12,24,48,128,40,39,36,81,60,N
16:42:37,19:08:44,1148.733333,12,23,48,127,41,41,36,80,59,N
16:42:37,19:13:52,1153.866667,12,23,48,127,41,41,36,79,60,N
16:42:37,19:19:01,1159.016667,12,23,48,128,42,41,36,78,63,N
16:42:37,19:24:08,1164.133333,12,23,49,128,42,41,37,79,62,N
16:42:37,19:29:15,1169.25,12,24,48,126,42,41,38,83,59,N
16:42:37,19:34:18,1174.3,12,22,47,124,43,42,38,80,62,N
16:42:37,19:39:27,1179.45,12,22,47,123,43,42,38,79,65,N
16:42:37,19:44:33,1184.55,12,26,46,122,43,42,38,82,65,N
16:42:37,19:49:36,1189.6,12,23,47,124,43,42,50,79,65,N
16:42:37,19:54:45,1194.75,12,22,46,123,43,42,49,79,57,N
16:42:37,19:59:55,1199.916667,12,22,45,120,42,42,46,80,57,N
23:42:37,19:02:51,1142.85,12,24,48,126,40,37,36,81,65,N
23:42:37,19:09:01,1149.016667,12,23,48,128,41,37,36,80,74,N
23:42:37,19:15:12,1155.2,12,23,48,130,42,38,36,79,69,N
23:42:37,19:21:18,1161.3,12,23,49,125,36,38,37,79,69,N
23:42:37,19:27:30,1167.5,12,23,48,124,42,38,37,79,69,N
23:42:37,19:33:40,1173.666667,12,22,47,123,36,38,38,80,70,N
23:42:37,19:39:51,1179.85,12,22,46,124,43,39,38,79,65,N
23:42:37,19:46:03,1186.05,12,22,46,126,43,39,38,80,67,N
23:42:37,19:52:15,1192.25,12,23,46,123,43,38,39,81,64,N
23:42:37,19:58:26,1198.433333,12,22,45,124,35,39,39,81,64,N
15:42:37,19:01:07,1141.116667,12,30,50,107,58,46,77,77,61,N
15:42:37,19:06:20,1146.333333,12,30,50,106,58,46,78,78,61,N
15:42:37,19:11:29,1151.483333,12,30,49,106,57,46,80,77,62,N
15:42:37,19:35:59,1175.983333,12,25,46,103,57,47,76,77,60,N
15:42:37,19:41:12,1181.2,12,25,46,102,56,46,83,77,58,N
15:42:37,19:46:23,1186.383333,12,24,46,102,56,45,76,76,58,N
15:42:37,19:51:31,1191.516667,12,24,46,99,56,46,75,74,56,N
15:42:37,19:56:43,1196.716667,12,23,46,97,55,45,79,78,56,N
22:42:37,19:00:52,1140.866667,12,30,50,108,55,44,78,77,61,N
22:42:37,19:07:04,1147.066667,12,29,50,106,54,44,78,78,62,N
22:42:37,19:13:17,1153.283333,12,28,49,106,53,44,79,77,62,N
22:42:37,19:19:28,1159.466667,12,28,49,106,53,44,80,77,60,N
22:42:37,19:25:43,1165.716667,12,26,48,104,58,44,79,78,60,N
22:42:37,19:31:49,1171.816667,12,25,47,104,59,45,80,78,60,N
22:42:37,19:37:59,1177.983333,12,25,46,103,61,47,82,77,59,N
22:42:37,19:44:09,1184.15,12,24,46,102,61,46,82,74,57,N
22:42:37,19:50:19,1190.316667,12,25,46,99,58,45,80,77,57,N
22:42:37,19:56:28,1196.466667,12,23,46,114,50,43,74,78,56,N
14:42:37,19:02:29,1142.483333,12,25,46,115,64,45,70,73,65,N
14:42:37,19:07:38,1147.633333,12,25,47,114,62,46,70,74,66,N
14:42:37,19:12:49,1152.816667,12,25,47,115,63,45,69,73,65,N
14:42:37,19:17:57,1157.95,12,24,47,99,62,45,84,72,63,N
14:42:37,19:23:06,1163.1,12,25,47,113,61,45,83,72,62,N
14:42:37,19:28:10,1168.166667,12,25,46,112,62,45,78,74,65,N
14:42:37,19:33:18,1173.3,12,23,46,111,61,45,75,74,63,N
14:42:37,19:38:25,1178.416667,12,23,46,113,62,46,75,72,64,N
14:42:37,19:43:32,1183.533333,12,21,46,111,62,45,76,72,63,N
14:42:37,19:48:40,1188.666667,12,21,46,97,63,45,77,72,59,N
14:42:37,19:53:47,1193.783333,12,23,46,110,61,44,77,74,58,N
14:42:37,19:58:50,1198.833333,12,21,46,117,61,44,77,75,58,N
21:42:37,19:00:23,1140.383333,12,23,46,114,53,43,71,73,61,N
21:42:37,19:06:32,1146.533333,12,23,47,114,51,43,69,73,61,N
21:42:37,19:12:42,1152.7,12,23,47,113,50,43,69,73,61,N
21:42:37,19:18:48,1158.8,12,23,47,115,50,43,68,72,60,N
21:42:37,19:25:00,1165,12,22,47,112,50,43,75,73,59,N
21:42:37,19:31:11,1171.183333,12,23,46,112,51,43,75,74,59,N
21:42:37,19:44:43,1184.716667,12,21,46,110,63,40,74,70,58,N
21:42:37,19:50:54,1190.9,12,21,46,110,51,42,74,70,60,N
21:42:37,19:56:59,1196.983333,12,21,46,110,61,40,74,71,59,N
20:42:37,19:02:45,1142.75,12,26,48,92,54,43,71,76,66,N
20:42:37,19:08:57,1148.95,12,26,47,92,53,43,70,76,65,N
20:42:37,19:15:10,1155.166667,12,25,47,89,54,45,70,75,64,N
20:42:37,19:21:21,1161.35,12,25,46,91,54,43,67,74,63,N
20:42:37,19:27:34,1167.566667,12,24,46,94,54,43,69,77,62,N
20:42:37,19:33:45,1173.75,12,24,46,95,54,41,69,77,60,N
