date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
18:42:37,11:20:50,680.8333333,4,24,51,112,36,46,41,72,50,N
18:42:37,11:25:58,685.9666667,4,25,50,112,35,47,43,71,50,N
18:42:37,11:31:06,691.1,4,25,52,111,35,47,43,72,47,N
18:42:37,11:36:13,696.2166667,4,24,52,112,35,46,43,73,50,N
18:42:37,11:41:16,701.2666667,4,24,53,111,36,47,43,74,51,N
18:42:37,11:46:24,706.4,4,24,52,112,36,46,43,75,50,N
18:42:37,11:51:42,711.7,4,24,51,97,35,45,42,73,48,N
18:42:37,11:56:50,716.8333333,4,25,51,95,35,44,41,75,51,N
25:42:37,11:01:37,661.6166667,4,25,51,109,37,47,43,71,49,N
25:42:37,11:07:47,667.7833333,4,25,51,109,38,46,42,72,49,N
25:42:37,11:13:57,673.95,4,25,52,112,37,46,41,73,49,N
25:42:37,11:20:06,680.1,4,25,51,112,37,46,41,72,50,N
25:42:37,11:26:16,686.2666667,4,25,50,112,36,46,43,71,50,N
25:42:37,11:32:26,692.4333333,4,24,52,112,36,46,43,72,49,N
25:42:37,11:38:42,698.7,4,24,52,109,36,45,43,74,50,N
25:42:37,11:44:52,704.8666667,4,24,53,110,36,45,43,75,50,N
25:42:37,11:51:02,711.0333333,4,24,51,109,36,45,42,75,51,N
25:42:37,11:57:12,717.2,4,24,51,118,36,43,41,75,51,N
13:42:37,11:30:05,690.0833333,4,24,50,114,37,47,40,77,52,N
13:42:37,11:33:28,693.4666667,4,24,50,113,37,48,40,77,52,N
13:42:37,11:36:51,696.85,4,23,50,113,36,46,41,77,52,N
13:42:37,11:40:15,700.25,4,23,49,112,36,45,41,77,52,N
13:42:37,11:43:38,703.6333333,4,23,49,112,35,45,41,77,52,N
13:42:37,11:47:03,707.05,4,24,49,114,35,44,41,78,52,N
13:42:37,11:50:26,710.4333333,4,23,49,114,35,43,42,78,52,N
13:42:37,11:53:49,713.8166667,4,23,49,115,35,42,42,77,52,N
13:42:37,11:57:12,717.2,4,23,49,114,35,41,43,77,53,N
20:42:37,11:01:21,661.35,4,25,51,99,38,50,39,76,53,N
20:42:37,11:07:32,667.5333333,4,25,50,99,37,48,40,73,48,N
20:42:37,11:13:42,673.7,4,25,50,98,37,48,39,74,48,N
20:42:37,11:19:53,679.8833333,4,25,49,98,37,48,40,75,49,N
20:42:37,11:26:03,686.05,4,24,50,99,37,48,40,76,48,N
20:42:37,11:32:15,692.25,4,24,50,98,36,49,40,75,52,N
20:42:37,11:38:27,698.45,4,23,49,96,35,47,41,76,52,N
20:42:37,11:44:37,704.6166667,4,24,49,96,35,46,41,77,52,N
20:42:37,11:50:52,710.8666667,4,23,49,94,35,44,42,78,49,N
20:42:37,11:57:06,717.1,4,23,49,92,35,42,43,77,53,N
21:42:37,11:01:05,661.0833333,4,25,50,113,38,52,41,72,51,N
21:42:37,11:07:16,667.2666667,4,24,50,112,38,50,42,72,51,N
21:42:37,11:13:27,673.45,4,25,49,111,37,49,42,73,49,N
21:42:37,11:19:39,679.65,4,24,49,111,37,49,42,73,48,N
21:42:37,11:25:50,685.8333333,4,24,49,114,37,50,41,75,49,N
21:42:37,11:32:02,692.0333333,4,23,49,115,37,50,41,74,52,N
21:42:37,11:38:12,698.2,4,23,50,113,37,49,42,74,52,N
21:42:37,11:44:23,704.3833333,4,24,50,113,37,48,43,73,52,N
21:42:37,11:50:39,710.65,4,23,49,113,37,47,43,74,52,N
21:42:37,11:56:50,716.8333333,4,24,49,112,36,46,43,73,52,N
14:42:37,11:04:11,664.1833333,4,25,50,107,38,52,40,72,51,N
22:42:37,11:04:06,664.1,4,26,49,112,36,44,38,76,50,N
22:42:37,11:10:21,670.35,4,29,49,113,36,43,51,75,49,N
22:42:37,11:16:30,676.5,4,26,49,117,36,43,50,77,49,N
22:42:37,11:22:41,682.6833333,4,28,50,116,36,43,50,78,49,N
22:42:37,11:28:49,688.8166667,4,25,49,110,36,43,52,77,50,N
15:42:37,11:03:46,663.7666667,4,26,49,116,35,45,38,76,49,N
15:42:37,11:08:53,668.8833333,4,27,49,113,35,44,40,75,49,N
15:42:37,11:13:56,673.9333333,4,26,49,113,35,44,40,76,49,N
15:42:37,11:19:03,679.05,4,26,49,114,35,45,40,75,49,N
15:42:37,11:24:10,684.1666667,4,26,50,111,35,44,41,76,49,N
15:42:37,11:29:18,689.3,4,27,49,116,35,44,50,76,50,N
15:42:37,11:34:25,694.4166667,4,24,50,117,35,44,42,76,51,N
15:42:37,11:39:33,699.55,4,24,50,117,35,43,50,77,52,N
15:42:37,11:44:39,704.65,4,24,51,115,35,42,51,78,51,N
15:42:37,11:49:46,709.7666667,4,24,50,114,35,40,51,79,52,N
15:42:37,11:54:49,714.8166667,4,24,50,114,35,39,51,78,52,N
15:42:37,11:59:59,719.9833333,4,26,50,110,34,39,51,76,52,N
16:42:37,11:02:08,662.1333333,4,21,51,111,33,34,38,74,50,N
16:42:37,11:07:16,667.2666667,4,21,51,112,32,35,39,75,50,N
16:42:37,11:12:24,672.4,4,21,51,114,32,35,40,76,51,N
16:42:37,11:17:33,677.55,4,21,52,117,32,35,40,76,51,N
16:42:37,11:22:40,682.6666667,4,21,51,117,33,37,41,77,52,N
16:42:37,11:27:48,687.8,4,22,51,116,33,37,42,78,48,N
16:42:37,11:32:55,692.9166667,4,22,51,115,33,37,42,77,53,N
16:42:37,11:38:03,698.05,4,22,51,113,33,36,44,76,49,N
16:42:37,11:43:10,703.1666667,4,22,51,113,34,36,52,76,49,N
