date,Actual Time,to_minutes,slot,car1,car2,car3,car4,car5,car6,car7,car8,Holiday
20:42:37,09:04:03,544.05,2,18,41,97,37,64,42,65,42,N
20:42:37,09:10:15,550.25,2,18,42,97,37,64,41,65,44,N
20:42:37,09:16:26,556.4333333,2,19,42,95,37,65,40,66,46,N
20:42:37,09:22:37,562.6166667,2,20,43,95,37,65,38,66,46,N
20:42:37,09:28:49,568.8166667,2,21,44,94,37,66,38,66,46,N
20:42:37,09:34:59,574.9833333,2,20,45,94,37,65,36,69,47,N
20:42:37,09:41:12,581.2,2,21,45,96,38,65,37,70,48,N
20:42:37,09:47:23,587.3833333,2,22,46,95,37,65,36,70,48,N
20:42:37,09:53:33,593.55,2,22,47,95,38,66,38,73,49,N
20:42:37,09:59:43,599.7166667,2,22,47,95,38,65,37,75,49,N
21:42:37,09:02:26,542.4333333,2,18,41,108,37,65,44,63,42,N
21:42:37,09:08:38,548.6333333,2,18,41,108,38,66,43,64,43,N
21:42:37,09:14:49,554.8166667,2,19,42,107,38,66,43,65,44,N
21:42:37,09:20:59,560.9833333,2,19,43,108,39,67,42,67,44,N
21:42:37,09:27:10,567.1666667,2,20,44,110,38,69,41,66,45,N
21:42:37,09:33:22,573.3666667,2,20,45,110,38,62,40,67,46,N
21:42:37,09:39:33,579.55,2,21,46,111,39,66,39,66,47,N
21:42:37,09:45:41,585.6833333,2,21,48,109,39,62,38,69,47,N
21:42:37,09:51:54,591.9,2,22,49,110,40,65,37,71,47,N
21:42:37,09:58:06,598.1,2,23,51,111,40,65,37,71,48,N
28:42:37,09:01:01,541.0166667,2,18,41,109,37,65,44,64,43,N
28:42:37,09:07:11,547.1833333,2,19,41,111,38,65,42,64,44,N
28:42:37,09:13:22,553.3666667,2,19,41,110,38,67,42,66,44,N
28:42:37,09:19:32,559.5333333,2,19,43,108,38,69,43,67,44,N
28:42:37,09:25:42,565.7,2,20,44,111,39,69,41,67,45,N
28:42:37,09:31:52,571.8666667,2,20,45,112,38,69,41,67,46,N
28:42:37,09:38:02,578.0333333,2,21,46,112,39,67,40,67,47,N
28:42:37,09:44:12,584.2,2,21,47,113,39,66,40,71,48,N
28:42:37,09:50:24,590.4,2,22,49,112,39,66,38,72,48,N
28:42:37,09:56:33,596.55,2,23,50,114,40,65,38,73,48,N
15:42:37,09:00:48,540.8,2,18,40,101,33,58,43,67,42,N
15:42:37,09:05:56,545.9333333,2,18,40,103,34,57,42,66,42,N
15:42:37,09:11:03,551.05,2,19,41,106,35,58,42,65,42,N
15:42:37,09:16:12,556.2,2,20,42,109,36,58,42,66,43,N
15:42:37,09:21:20,561.3333333,2,19,43,111,36,56,41,66,44,N
15:42:37,09:26:23,566.3833333,2,20,44,112,36,59,40,67,44,N
15:42:37,09:31:30,571.5,2,20,44,108,36,59,39,68,45,N
15:42:37,09:36:38,576.6333333,2,21,45,98,36,59,39,67,45,N
15:42:37,09:41:45,581.75,2,22,46,95,36,58,39,67,45,N
15:42:37,09:46:52,586.8666667,2,22,46,98,36,57,38,68,46,N
15:42:37,09:51:59,591.9833333,2,22,48,94,36,57,38,69,46,N
15:42:37,09:57:09,597.15,2,22,48,96,36,57,38,72,47,N
22:42:37,09:04:48,544.8,2,18,40,103,34,56,42,66,42,N
22:42:37,09:10:58,550.9666667,2,19,41,106,36,57,54,65,42,N
22:42:37,09:17:10,557.1666667,2,20,42,106,37,56,52,66,43,N
22:42:37,09:23:21,563.35,2,20,44,107,37,58,51,66,44,N
22:42:37,09:29:32,569.5333333,2,20,44,106,36,58,50,68,45,N
22:42:37,09:35:43,575.7166667,2,21,45,110,36,58,48,68,45,N
22:42:37,09:41:53,581.8833333,2,28,46,109,36,56,49,67,45,N
22:42:37,09:48:01,588.0166667,2,22,47,108,36,56,49,68,46,N
22:42:37,09:55:13,595.2166667,2,25,48,109,37,56,49,71,46,N
16:42:37,09:04:09,544.15,2,16,40,66,30,28,28,66,41,N
16:42:37,09:09:16,549.2666667,2,17,40,67,30,28,28,67,41,N
16:42:37,09:14:23,554.3833333,2,17,41,68,30,28,28,70,42,N
16:42:37,09:19:25,559.4166667,2,17,41,68,29,28,28,71,42,N
16:42:37,09:24:32,564.5333333,2,18,41,68,29,29,29,71,42,N
16:42:37,09:29:42,569.7,2,18,43,70,29,29,29,72,43,N
16:42:37,09:34:44,574.7333333,2,18,44,72,30,29,29,71,43,N
16:42:37,09:39:52,579.8666667,2,19,44,72,30,29,29,71,44,N
16:42:37,09:44:58,584.9666667,2,19,44,72,31,29,29,72,45,N
16:42:37,09:50:01,590.0166667,2,19,45,72,31,30,29,73,45,N
16:42:37,09:55:09,595.15,2,20,47,74,30,32,30,75,46,N
23:42:37,09:02:10,542.1666667,2,16,39,65,30,28,28,66,41,N
23:42:37,09:08:20,548.3333333,2,17,40,67,30,28,28,67,41,N
23:42:37,09:14:30,554.5,2,17,41,68,30,28,28,70,42,N
23:42:37,09:20:36,560.6,2,17,41,68,29,28,28,72,42,N
23:42:37,09:26:45,566.75,2,18,42,68,29,29,29,71,42,N
23:42:37,09:32:58,572.9666667,2,18,44,71,29,29,29,73,43,N
23:42:37,09:39:09,579.15,2,18,44,72,30,29,29,71,44,N
23:42:37,09:45:25,585.4166667,2,19,44,72,31,29,29,72,45,N
23:42:37,09:54:11,594.1833333,2,20,47,74,31,30,30,75,46,N
24:42:37,09:00:11,540.1833333,2,15,36,55,27,27,27,58,39,N
24:42:37,09:06:21,546.35,2,15,37,55,27,27,27,58,39,N
24:42:37,09:12:30,552.5,2,16,37,55,27,27,27,58,39,N
24:42:37,09:18:39,558.65,2,16,37,55,28,27,27,59,40,N
24:42:37,09:24:49,564.8166667,2,16,37,57,28,28,27,59,40,N
24:42:37,09:30:57,570.95,2,15,38,57,28,28,27,59,40,N
24:42:37,09:37:06,577.1,2,16,38,55,28,28,27,60,41,N
24:42:37,09:43:21,583.35,2,16,38,56,28,29,27,62,41,N
24:42:37,09:49:31,589.5166667,2,16,39,56,29,29,27,62,42,N
24:42:37,09:55:41,595.6833333,2,17,40,59,29,28,28,61,41,N
17:42:37,09:04:44,544.7333333,2,15,37,55,27,27,27,57,39,Y
17:42:37,09:09:52,549.8666667,2,16,37,55,27,27,27,58,39,Y
17:42:37,09:14:59,554.9833333,2,16,37,54,28,27,27,58,40,Y
17:42:37,09:20:07,560.1166667,2,16,37,56,28,28,27,58,39,Y
17:42:37,09:25:15,565.25,2,16,37,57,28,28,27,59,40,Y
17:42:37,09:30:27,570.45,2,15,38,57,28,28,27,59,40,Y
17:42:37,09:35:36,575.6,2,16,38,56,28,28,27,60,41,Y
17:42:37,09:40:43,580.7166667,2,16,38,56,28,28,27,61,41,Y
17:42:37,09:45:50,585.8333333,2,16,38,56,28,29,27,62,41,Y
17:42:37,09:50:59,590.9833333,2,16,40,57,29,29,27,61,42,Y
17:42:37,09:56:11,596.1833333,2,17,40,59,29,29,28,61,41,Y
