date,day,actual time,to_minutes,slot,car1,bus1 ,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,holiday
20/08/2017,Sunday,15:33:09,933.15,8,11,25,24,47,47,55,20,44,21,45,26,52,36,72,31,61,Y
20/08/2017,Sunday,15:40:50,940.8333333,8,12,21,25,55,50,59,20,44,21,49,26,53,36,70,33,63,Y
20/08/2017,Sunday,15:48:33,948.55,8,12,25,24,51,53,59,20,37,21,49,26,52,37,70,31,62,Y
20/08/2017,Sunday,15:56:14,956.2333333,8,11,21,24,55,52,64,20,44,22,49,26,52,36,70,30,64,Y
27/08/2017,Sunday,15:06:19,906.3166667,8,12,26,27,56,61,59,19,44,21,50,24,52,38,76,35,51,Y
27/08/2017,Sunday,15:13:59,913.9833333,8,11,26,25,52,59,59,19,37,21,50,24,52,37,76,33,51,Y
27/08/2017,Sunday,15:21:38,921.6333333,8,11,26,26,56,59,63,20,44,21,46,25,52,38,64,33,51,Y
27/08/2017,Sunday,15:29:17,929.2833333,8,12,26,25,51,59,64,20,37,21,46,25,52,38,64,33,58,Y
27/08/2017,Sunday,15:36:57,936.95,8,11,26,26,48,64,59,20,44,21,46,26,52,37,54,34,61,Y
27/08/2017,Sunday,15:44:42,944.7,8,12,21,25,56,63,59,20,37,21,50,27,52,37,54,34,63,Y
27/08/2017,Sunday,15:52:24,952.4,8,12,26,25,56,68,64,19,37,21,50,26,52,40,54,36,64,Y
03/09/2017,Sunday,15:06:23,906.3833333,8,11,26,24,56,52,59,20,46,20,52,28,52,36,76,33,51,Y
03/09/2017,Sunday,15:14:08,914.1333333,8,11,26,25,52,52,59,20,39,21,52,27,52,36,76,33,51,Y
03/09/2017,Sunday,15:21:48,921.8,8,11,26,26,56,55,63,20,46,21,48,27,52,36,64,34,51,Y
03/09/2017,Sunday,15:29:35,929.5833333,8,11,26,25,51,56,64,20,40,21,48,27,52,37,64,37,58,Y
03/09/2017,Sunday,15:37:16,937.2666667,8,11,26,24,48,56,59,20,46,21,48,27,52,37,54,32,61,Y
03/09/2017,Sunday,15:44:55,944.9166667,8,11,21,25,56,57,59,20,40,20,52,25,52,38,54,31,63,Y
03/09/2017,Sunday,15:52:37,952.6166667,8,12,26,25,56,61,64,20,40,21,52,25,52,37,54,32,64,Y
24/09/2017,Sunday,15:04:14,904.2333333,8,11,22,24,43,49,64,20,42,21,46,25,52,38,89,30,68,Y
24/09/2017,Sunday,15:11:52,911.8666667,8,11,24,24,44,50,69,20,42,20,42,26,53,38,89,31,68,Y
24/09/2017,Sunday,15:19:32,919.5333333,8,12,24,24,40,48,69,20,42,20,42,25,53,38,89,32,69,Y
24/09/2017,Sunday,15:27:11,927.1833333,8,12,26,24,44,54,69,20,42,20,42,25,52,39,89,35,68,Y
24/09/2017,Sunday,15:34:48,934.8,8,11,22,24,44,54,56,20,42,20,46,25,53,40,84,33,68,Y
24/09/2017,Sunday,15:42:29,942.4833333,8,11,27,25,44,56,69,20,42,20,46,25,52,40,54,30,65,Y
24/09/2017,Sunday,15:52:12,952.2,8,12,24,25,44,57,69,22,42,20,46,26,52,41,89,30,65,Y
24/09/2017,Sunday,15:59:52,959.8666667,8,11,22,24,40,57,69,20,42,20,46,26,52,43,89,30,71,Y
